name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium sp. I3-2	2748319	S	19	3	22	0.00005
Flavobacterium sp. SLB02	2665645	S	17	10	27	0.00006
Flavobacterium sp. Sr18	935222	S	17	6	23	0.00005
Flavobacterium sp. ZE23DGlu08	3059026	S	17	7	24	0.00005
Flavobacterium sp. MDT1-60	1979344	S	17	6	23	0.00005
Flavobacterium sp. CECT 9288	2845819	S	16	28	44	0.00010
Flavobacterium sp. CS20	2775246	S	16	2	18	0.00004
Flavobacterium sp. YJ01	3031997	S	16	14	30	0.00007
Flavobacterium sp. N2038	2986829	S	16	6	22	0.00005
Flavobacterium sp. KBS0721	1179672	S	16	9	25	0.00006
Flavobacterium sp. KS-LB2	3120525	S	15	0	15	0.00003
Flavobacterium sp. CLA17	2724135	S	15	4	19	0.00004
Flavobacterium sp. N502540	2986838	S	15	27	42	0.00009
Flavobacterium sp. N1736	2986823	S	14	5	19	0.00004
Flavobacterium sp. xlx-214	2654325	S	14	2	16	0.00004
Flavobacterium sp. TR2	2977321	S	12	7	19	0.00004
Flavobacterium sp. KACC 22763	3025668	S	10	12	22	0.00005
Flavobacterium sp. LPB0248	2614441	S	10	13	23	0.00005
Flavobacterium sp. WC2430	3234137	S	10	0	10	0.00002
Flavobacterium channae	2897181	S	430	119	549	0.00124
Flavobacterium haoranii	683124	S	394	100	494	0.00111
Flavobacterium cyclinae	2895947	S	394	92	486	0.00109
Flavobacterium indicum	312277	S	300	35	335	0.00075
Flavobacterium johnsoniae	986	S	46	54	100	0.00022
Flavobacterium psychrophilum	96345	S	45	20	65	0.00015
Flavobacterium okayamense	2830782	S	43	9	52	0.00012
Flavobacterium limnophilum	3003262	S	33	3	36	0.00008
Flavobacterium nackdongense	2547394	S	30	2	32	0.00007
Flavobacterium columnare	996	S	29	34	63	0.00014
Flavobacterium sediminis	2201181	S	28	3	31	0.00007
Flavobacterium lacustre	3016339	S	28	4	32	0.00007
Flavobacterium covae	2906076	S	28	17	45	0.00010
Flavobacterium azooxidireducens	1871076	S	28	2	30	0.00007
Flavobacterium branchiophilum	55197	S	27	2	29	0.00007
Flavobacterium marginilacus	3003256	S	25	3	28	0.00006
Flavobacterium anhuiense	459526	S	24	12	36	0.00008
Flavobacterium aquiphilum	3003261	S	24	3	27	0.00006
Flavobacterium ammonificans	1751056	S	23	4	27	0.00006
Flavobacterium ammoniigenes	1751095	S	23	4	27	0.00006
Flavobacterium endoglycinae	2816357	S	22	6	28	0.00006
Flavobacterium aestivum	3003257	S	22	2	24	0.00005
Flavobacterium eburneipallidum	3003263	S	22	3	25	0.00006
Flavobacterium galactosidilyticum	2893886	S	21	5	26	0.00006
Flavobacterium nitratireducens	992289	S	21	3	24	0.00005
uncultured Flavobacterium sp.	165435	S	20	5	25	0.00006
Flavobacterium oreochromis	2906078	S	20	3	23	0.00005
Flavobacterium flavipigmentatum	2893884	S	19	5	24	0.00005
Flavobacterium gilvum	1492737	S	18	2	20	0.00004
Flavobacterium acetivorans	2893883	S	18	3	21	0.00005
Flavobacterium sangjuense	2518177	S	18	2	20	0.00004
Flavobacterium ovatum	1928857	S	18	0	18	0.00004
Flavobacterium dauae	1563479	S	18	3	21	0.00005
Flavobacterium gelatinilyticum	3003260	S	17	4	21	0.00005
Flavobacterium ardleyense	2038737	S	16	1	17	0.00004
Flavobacterium davisii	2906077	S	16	3	19	0.00004
Flavobacterium bizetiae	2704140	S	16	6	22	0.00005
Flavobacterium agricola	2870839	S	15	2	17	0.00004
Flavobacterium faecale	1355330	S	15	1	16	0.00004
Flavobacterium ginsenosidimutans	687844	S	15	0	15	0.00003
Flavobacterium humidisoli	2937442	S	14	6	20	0.00004
Flavobacterium litorale	2856519	S	14	0	14	0.00003
Flavobacterium commune	1306519	S	14	2	16	0.00004
Flavobacterium cupriresistens	2893885	S	13	3	16	0.00004
Flavobacterium flavigenum	3003258	S	13	6	19	0.00004
Flavobacterium ginsengisoli	871694	S	13	7	20	0.00004
Flavobacterium crocinum	2183896	S	13	5	18	0.00004
Flavobacterium inviolabile	2748320	S	13	1	14	0.00003
Flavobacterium pectinovorum	29533	S	13	3	16	0.00004
Flavobacterium kingsejongi	1678728	S	12	1	13	0.00003
Flavobacterium panacagri	3034146	S	11	4	15	0.00003
Flavobacterium alkalisoli	2602769	S	11	0	11	0.00002
Flavobacterium cerinum	2502784	S	11	0	11	0.00002
Flavobacterium psychrotrophum	2294119	S	11	0	11	0.00002
Oceanihabitans sp. IOP_32	2529032	S	335	71	406	0.00091
Polaribacter sp. SA4-10	754397	S	13	6	19	0.00004
Polaribacter sp. L3A8	2686361	S	11	10	21	0.00005
Polaribacter sp. Q13	2806551	S	11	11	22	0.00005
Polaribacter sp. KT25b	1855336	S	10	6	16	0.00004
Polaribacter vadi	1774273	S	19	8	27	0.00006
Polaribacter batillariae	2808900	S	17	8	25	0.00006
Polaribacter gangjinensis	574710	S	16	0	16	0.00004
Polaribacter dokdonensis	326329	S	16	11	27	0.00006
Polaribacter huanghezhanensis	1354726	S	14	3	17	0.00004
Polaribacter cellanae	2818493	S	12	7	19	0.00004
Polaribacter pacificus	1775173	S	11	0	11	0.00002
Amniculibacterium sp. G2-70	2767188	S	180	12	192	0.00043
Tenacibaculum sp. 190524A02b	3137860	S	19	0	19	0.00004
Tenacibaculum sp. SZ-18	754423	S	15	8	23	0.00005
Tenacibaculum sp. 190524A05c	3137852	S	10	0	10	0.00002
Tenacibaculum tangerinum	3038772	S	12	3	15	0.00003
Tenacibaculum jejuense	584609	S	11	1	12	0.00003
Tenacibaculum ovolyticum	104270	S	10	4	14	0.00003
Tenacibaculum retecalamus	3018315	S	10	12	22	0.00005
Capnocytophaga canimorsus	28188	S	16	12	28	0.00006
Capnocytophaga sputigena	1019	S	12	12	24	0.00005
Capnocytophaga stomatis	1848904	S	11	3	14	0.00003
Winogradskyella sp. PG-2	754409	S	13	2	15	0.00003
Winogradskyella sp. PC-19	754417	S	11	2	13	0.00003
Winogradskyella sp. HaHa_3_26	2749995	S	10	3	13	0.00003
Winogradskyella forsetii	2686077	S	17	4	21	0.00005
Winogradskyella schleiferi	2686078	S	13	5	18	0.00004
Winogradskyella helgolandensis	2697010	S	13	2	15	0.00003
Winogradskyella sediminis	1382466	S	11	2	13	0.00003
Myroides sp. JBRI-B21084	3119977	S	28	0	28	0.00006
Myroides odoratus	256	S	18	2	20	0.00004
Myroides phaeus	702745	S	15	2	17	0.00004
Myroides odoratimimus	76832	S	12	15	27	0.00006
Myroides albus	2562892	S	10	1	11	0.00002
Cellulophaga sp. HaHaR_3_176	1942464	S	17	5	22	0.00005
Cellulophaga lytica	979	S	13	7	20	0.00004
Cellulophaga algicola	59600	S	12	3	15	0.00003
Cellulophaga baltica	76594	S	12	13	25	0.00006
Lutibacter sp. A64	2918526	S	30	14	44	0.00010
Lutibacter sp. A80	2918453	S	21	9	30	0.00007
Lutibacter profundi	1622118	S	11	2	13	0.00003
Gramella sp. MAR_2010_147	1250205	S	13	1	14	0.00003
Christiangramia flava	1486245	S	14	2	16	0.00004
Christiangramia fulva	2126553	S	14	1	15	0.00003
Maribacter litopenaei	2976127	S	10	5	15	0.00003
Formosa sp. Hel3_A1_48	1336795	S	10	1	11	0.00002
Formosa agariphila	320324	S	18	4	22	0.00005
Formosa sediminum	2594004	S	13	3	16	0.00004
Nonlabens spongiae	331648	S	15	5	20	0.00004
Mariniflexile litorale	3045158	S	22	0	22	0.00005
Mariniflexile sp. TRM1-10	2027857	S	20	2	22	0.00005
Mariniflexile fucanivorans	264023	S	17	0	17	0.00004
Aquimarina sp. TRL1	2736252	S	16	3	19	0.00004
Aequorivita sublithincola	101385	S	13	8	21	0.00005
Aequorivita sp. H23M31	2494375	S	11	1	12	0.00003
Aequorivita marisscotiae	3040348	S	10	6	16	0.00004
Lacinutrix sp. 5H-3-7-4	983544	S	10	2	12	0.00003
Lacinutrix neustonica	2980107	S	11	2	13	0.00003
Kordia antarctica	1218801	S	18	2	20	0.00004
Kordia sp. SMS9	2282170	S	16	1	17	0.00004
Olleya sp. Bg11-27	2058135	S	13	22	35	0.00008
Mangrovimonas cancribranchiae	3080055	S	15	0	15	0.00003
Mangrovimonas sp. YM274	3070660	S	13	1	14	0.00003
Flavivirga abyssicola	3063533	S	15	0	15	0.00003
Flavivirga eckloniae	1803846	S	12	1	13	0.00003
Algibacter sp. L1A34	2686365	S	10	2	12	0.00003
Algibacter luteus	1178825	S	11	2	13	0.00003
Seonamhaeicola sp. S2-3	1936081	S	13	2	15	0.00003
Seonamhaeicola sp. ML3	2937786	S	12	1	13	0.00003
Arenibacter algicola	616991	S	14	2	16	0.00004
Arenibacter antarcticus	2040469	S	10	0	10	0.00002
Muricauda sp. SCSIO 65647	2908843	S	15	0	15	0.00003
Antarcticibacterium arcticum	2585771	S	10	0	10	0.00002
Psychroflexus torquis	57029	S	13	0	13	0.00003
Psychroflexus sp. ALD_RP9	2777186	S	10	0	10	0.00002
Tamlana sp. s12	1630406	S	10	5	15	0.00003
Urechidicola croceus	1850246	S	20	5	25	0.00006
Siansivirga zeaxanthinifaciens	762954	S	16	3	19	0.00004
Imtechella halotolerans	1165090	S	15	1	16	0.00004
Sinomicrobium kalidii	2900738	S	15	0	15	0.00003
Paenimyroides aestuarii	2968490	S	15	37	52	0.00012
Psychroserpens ponticola	2932268	S	11	2	13	0.00003
Croceibacter atlanticus	313588	S	14	0	14	0.00003
Pseudalgibacter alginicilyticus	1736674	S	13	2	15	0.00003
Candidatus Arcticimaribacter forsetii	2820661	S	13	1	14	0.00003
Hwangdonia lutea	3075823	S	13	2	15	0.00003
Aureibaculum algae	2584122	S	12	1	13	0.00003
Bizionia sp. M204	2675331	S	12	2	14	0.00003
Rasiella rasia	2744027	S	11	1	12	0.00003
Pukyongia salina	2094025	S	11	0	11	0.00002
Galbibacter sp. BG1	1170699	S	11	0	11	0.00002
Aegicerativicinus sediminis	2893202	S	10	0	10	0.00002
Gillisia sp. Hel1_33_143	1336796	S	10	1	11	0.00002
Changchengzhania lutea	2049305	S	10	1	11	0.00002
Aggregatimonas sangjinii	2583587	S	10	0	10	0.00002
Euzebyella marina	1761453	S	10	2	12	0.00003
Flaviramulus sp. BrNp1-15	2916754	S	10	2	12	0.00003
Marixanthomonas sp. SCSIO 43207	2779360	S	10	1	11	0.00002
Abyssalbus ytuae	2926907	S	10	0	10	0.00002
Blattabacterium cuenoti	1653831	S	73	12	85	0.00019
Fluviicola taffensis	191579	S	54	1	55	0.00012
Paracrocinitomix mangrovi	2862509	S	11	0	11	0.00002
Parvicella tangerina	2829795	S	11	0	11	0.00002
Hymenobacter sp. 5317J-9	2932250	S	15	15	30	0.00007
Hymenobacter sp. DG25B	1385664	S	12	12	24	0.00005
Hymenobacter sp. GOD-10R	3093922	S	12	0	12	0.00003
Hymenobacter sedentarius	1411621	S	13	9	22	0.00005
Hymenobacter swuensis	1446467	S	12	12	24	0.00005
Hymenobacter tibetensis	497967	S	11	5	16	0.00004
Pontibacter sp. SGAir0037	2571030	S	10	1	11	0.00002
Pontibacter kalidii	2592049	S	13	3	16	0.00004
Pontibacter russatus	2694929	S	13	2	15	0.00003
Pontibacter korlensis	400092	S	11	1	12	0.00003
Rufibacter sp. DG15C	1379909	S	10	6	16	0.00004
Adhaeribacter swui	2086471	S	15	1	16	0.00004
Adhaeribacter radiodurans	2745197	S	10	0	10	0.00002
Dyadobacter sp. NIV53	2861765	S	16	0	16	0.00004
Dyadobacter chenwenxiniae	2906456	S	16	3	19	0.00004
Dyadobacter fermentans	94254	S	12	1	13	0.00003
Dyadobacter pollutisoli	2910158	S	11	1	12	0.00003
Runella slithyformis	106	S	20	2	22	0.00005
Runella sp. SP2	2268026	S	13	1	14	0.00003
Runella rosea	2259595	S	12	8	20	0.00004
Tellurirhabdus bombi	2907205	S	11	2	13	0.00003
Tellurirhabdus rosea	2674997	S	10	2	12	0.00003
Larkinella insperata	332158	S	16	3	19	0.00004
Echinicola soli	2591634	S	15	1	16	0.00004
Echinicola sp. 20G	2781961	S	13	1	14	0.00003
Echinicola vietnamensis	390884	S	11	2	13	0.00003
Echinicola marina	2859768	S	10	2	12	0.00003
Algoriphagus sp. NBT04N3	2705473	S	11	5	16	0.00004
Algoriphagus machipongonensis	388413	S	11	0	11	0.00002
Cyclobacterium amurskyense	320787	S	14	0	14	0.00003
Belliella baltica	232259	S	15	2	17	0.00004
Aquiflexum balticum	280473	S	15	1	16	0.00004
Spirosoma sp. SC4-14	3128900	S	15	0	15	0.00003
Spirosoma sp. KCTC 42546	2520506	S	13	2	15	0.00003
Spirosoma sp. KUDC1026	2745947	S	10	1	11	0.00002
Spirosoma pollinicola	2057025	S	16	2	18	0.00004
Spirosoma foliorum	2710596	S	12	1	13	0.00003
Spirosoma montaniterrae	1178516	S	10	1	11	0.00002
Rhodocytophaga rosea	2704465	S	18	0	18	0.00004
Cytophaga hutchinsonii	985	S	13	0	13	0.00003
Leadbetterella byssophila	316068	S	56	4	60	0.00013
Emticicia oligotrophica	312279	S	19	0	19	0.00004
Flammeovirga kamogawensis	373891	S	15	9	24	0.00005
Chondrinema litorale	2994555	S	24	1	25	0.00006
Imperialibacter roseus	1324217	S	14	1	15	0.00003
Fulvivirga ligni	2904246	S	14	0	14	0.00003
Chryseolinea soli	2321403	S	17	1	18	0.00004
Marivirga arenosa	3059076	S	12	4	16	0.00004
Marivirga salinae	3059078	S	12	3	15	0.00003
Bernardetia sp. ABR2-2B	3127472	S	12	0	12	0.00003
Bernardetia litoralis	999	S	15	0	15	0.00003
Porifericola rhodea	930972	S	14	1	15	0.00003
Catalinimonas niigatensis	1397264	S	10	1	11	0.00002
Aquirufa nivalisilvae	2516557	S	15	3	18	0.00004
Aureibacter tunicatorum	866807	S	10	0	10	0.00002
Reichenbachiella agarivorans	2979464	S	15	1	16	0.00004
Mangrovivirga cuniculi	2715131	S	14	1	15	0.00003
Chitinophaga sp. MM2321	3137178	S	21	0	21	0.00005
Chitinophaga sp. XS-30	2604421	S	17	10	27	0.00006
Chitinophaga sp. HK235	2952571	S	17	13	30	0.00007
Chitinophaga pollutisoli	3133966	S	23	0	23	0.00005
Chitinophaga sancti	1004	S	21	26	47	0.00011
Chitinophaga filiformis	104663	S	20	3	23	0.00005
Chitinophaga oryzae	2725414	S	19	2	21	0.00005
Chitinophaga agri	2703787	S	18	4	22	0.00005
Chitinophaga niabensis	536979	S	16	0	16	0.00004
Chitinophaga caseinilytica	2267521	S	15	0	15	0.00003
Chitinophaga caeni	2029983	S	14	1	15	0.00003
Chitinophaga horti	2920382	S	11	1	12	0.00003
Chitinophaga pinensis	79329	S	10	2	12	0.00003
Niabella ginsenosidivorans	1176587	S	41	10	51	0.00011
Niabella soli	446683	S	31	10	41	0.00009
Niabella yanshanensis	577386	S	20	0	20	0.00004
Phnomibacter ginsenosidimutans	2676868	S	78	10	88	0.00020
Ferruginibacter albus	2875540	S	37	4	41	0.00009
Ferruginibacter lapsinanis	563172	S	31	3	34	0.00008
Arachidicoccus ginsenosidivorans	496057	S	18	1	19	0.00004
Arachidicoccus sp. BS20	1850526	S	17	1	18	0.00004
Arachidicoccus soli	2341117	S	13	1	14	0.00003
Arachidicoccus terrestris	2875539	S	11	1	12	0.00003
Flavihumibacter rivuli	2838156	S	32	4	36	0.00008
Flavihumibacter fluvii	2838157	S	23	2	25	0.00006
Sediminibacterium sp. TEGAF015	575378	S	32	4	36	0.00008
Sediminibacterium sp. KACHI17	1751071	S	21	0	21	0.00005
Flavisolibacter tropicus	1492898	S	23	2	25	0.00006
Flavisolibacter ginsenosidimutans	661481	S	19	1	20	0.00004
Paraflavitalea speifideaquila	3076558	S	22	5	27	0.00006
Paraflavitalea soli	2315862	S	13	3	16	0.00004
Panacibacter ginsenosidivorans	1813871	S	38	3	41	0.00009
Niastella koreensis	354356	S	31	4	35	0.00008
Lacibacter sediminis	2760713	S	29	3	32	0.00007
Filimonas lacunae	477680	S	23	3	26	0.00006
Pseudocnuella soli	2502779	S	20	3	23	0.00005
Pseudobacter ginsenosidimutans	661488	S	15	2	17	0.00004
Rhizosphaericola mali	2545455	S	15	0	15	0.00003
Thermoflavifilum sp.	1968839	S	10	0	10	0.00002
Pedobacter sp. SL55	2995161	S	47	3	50	0.00011
Pedobacter sp. G11	2482728	S	16	2	18	0.00004
Pedobacter sp. HDW13	2714940	S	14	2	16	0.00004
Pedobacter sp. FW305-3-2-15-E-R2A2	3140251	S	13	0	13	0.00003
Pedobacter sp. WC2423	3234142	S	13	0	13	0.00003
Pedobacter sp. KBS0701	2578106	S	11	6	17	0.00004
Pedobacter aquae	2605747	S	38	2	40	0.00009
Pedobacter schmidteae	2201271	S	17	1	18	0.00004
Pedobacter ginsengisoli	363852	S	14	1	15	0.00003
Pedobacter heparinus	984	S	12	0	12	0.00003
Pedobacter cryoconitis	188932	S	12	1	13	0.00003
Pedobacter endophyticus	2789740	S	12	1	13	0.00003
Pedobacter gandavensis	2679963	S	11	7	18	0.00004
Pedobacter riviphilus	2766984	S	11	2	13	0.00003
Pedobacter roseus	336820	S	10	2	12	0.00003
Pedobacter mucosus	2895286	S	10	0	10	0.00002
Mucilaginibacter sp. KACC 22063	3025666	S	15	1	16	0.00004
Mucilaginibacter sp. KACC 22773	3025671	S	14	1	15	0.00003
Mucilaginibacter sp. 21P	2778902	S	11	1	12	0.00003
Mucilaginibacter sp. SJ	3029053	S	10	3	13	0.00003
Mucilaginibacter gossypii	551996	S	18	7	25	0.00006
Mucilaginibacter sabulilitoris	1173583	S	16	0	16	0.00004
Mucilaginibacter xinganensis	1234841	S	15	0	15	0.00003
Mucilaginibacter rubeus	2027860	S	13	28	41	0.00009
Mucilaginibacter gotjawali	1550579	S	13	0	13	0.00003
Mucilaginibacter ginsenosidivorans	398053	S	11	0	11	0.00002
Mucilaginibacter jinjuensis	1176721	S	10	0	10	0.00002
Mucilaginibacter mallensis	652787	S	10	0	10	0.00002
Sphingobacterium sp. ML3W	1538644	S	16	2	18	0.00004
Sphingobacterium sp. E70	2853439	S	15	2	17	0.00004
Sphingobacterium sp. UDSM-2020	2795738	S	13	1	14	0.00003
Sphingobacterium sp. WM	3031802	S	13	77	90	0.00020
Sphingobacterium sp. DR205	2713573	S	11	1	12	0.00003
Sphingobacterium spiritivorum	258	S	25	2	27	0.00006
Sphingobacterium multivorum	28454	S	19	32	51	0.00011
Sphingobacterium daejeonense	371142	S	17	2	19	0.00004
Sphingobacterium thalpophilum	259	S	14	1	15	0.00003
Solitalea canadensis	995	S	17	1	18	0.00004
Solitalea lacus	2911172	S	16	1	17	0.00004
Olivibacter sp. LS-1	2592345	S	18	0	18	0.00004
Pseudopedobacter saltans	151895	S	10	1	11	0.00002
Aurantibacillus circumpalustris	3036359	S	13	0	13	0.00003
Aureispira sp. CCB-E	3051121	S	18	0	18	0.00004
Aureispira anguillae	2864201	S	15	0	15	0.00003
Saprospira grandis	1008	S	10	3	13	0.00003
Haliscomenobacter hydrossis	2350	S	27	0	27	0.00006
Lewinella sp. LCG006	3231911	S	25	0	25	0.00006
Chlorobium limicola	1092	S	14	4	18	0.00004
Ignavibacterium sp.	2651167	S	19	3	22	0.00005
Ignavibacterium album	591197	S	14	2	16	0.00004
Rhodocaloribacter litoris	2558931	S	13	1	14	0.00003
Rhodothermus marinus	29549	S	10	0	10	0.00002
Salinibacter ruber	146919	S	16	0	16	0.00004
Gemmatimonas aurantiaca	173480	S	14	0	14	0.00003
Gemmatirosa kalamazoonensis	861299	S	24	1	25	0.00006
Aliarcobacter cryaerophilus	28198	S	21799	1697	23496	0.05286
Aliarcobacter skirrowii	28200	S	2228	225	2453	0.00552
Aliarcobacter cibarius	255507	S	1521	73	1594	0.00359
Aliarcobacter butzleri	28197	S	1237	111	1348	0.00303
Aliarcobacter faecis	1564138	S	286	10	296	0.00067
Aliarcobacter trophiarum	708186	S	152	5	157	0.00035
Aliarcobacter lanthieri	1355374	S	145	4	149	0.00034
Aliarcobacter thereius	544718	S	107	8	115	0.00026
Arcobacter aquimarinus	1315211	S	4229	495	4724	0.01063
Arcobacter acticola	1849015	S	4194	156	4350	0.00979
Arcobacter ellisii	913109	S	2776	228	3004	0.00676
Arcobacter cloacae	1054034	S	1160	122	1282	0.00288
Arcobacter suis	1278212	S	694	43	737	0.00166
Arcobacter venerupis	1054033	S	605	32	637	0.00143
Arcobacter defluvii	873191	S	329	242	571	0.00128
Arcobacter roscoffensis	2961520	S	242	7	249	0.00056
Arcobacter porcinus	1935204	S	231	22	253	0.00057
Arcobacter nitrofigilis	28199	S	227	4	231	0.00052
Arcobacter sp. L	944547	S	169	132	301	0.00068
Arcobacter sp. FWKO B	2593672	S	50	0	50	0.00011
Arcobacter peruensis	2320140	S	45	24	69	0.00016
Malaciobacter pacificus	1080223	S	415	13	428	0.00096
Malaciobacter mytili	603050	S	129	4	133	0.00030
Malaciobacter halophilus	197482	S	83	7	90	0.00020
Malaciobacter molluscorum	1032072	S	81	3	84	0.00019
Malaciobacter canalis	1912871	S	49	19	68	0.00015
Malaciobacter marinus	505249	S	32	13	45	0.00010
Halarcobacter sp.	2321133	S	248	16	264	0.00059
Halarcobacter bivalviorum	663364	S	180	9	189	0.00043
Halarcobacter ebronensis	1462615	S	85	5	90	0.00020
Halarcobacter anaerophilus	877500	S	55	3	58	0.00013
Poseidonibacter lekithochrous	1904463	S	103	2	105	0.00024
Poseidonibacter parvus	1850254	S	22	11	33	0.00007
Sulfurospirillum sp. 'SP'	3023479	S	133	30	163	0.00037
Sulfurospirillum sp. UCH001	1581011	S	63	13	76	0.00017
Sulfurospirillum diekertiae	1854492	S	50	1	51	0.00011
Sulfurospirillum deleyianum	65553	S	38	0	38	0.00009
Sulfurospirillum barnesii	44674	S	22	0	22	0.00005
Sulfurospirillum multivorans	66821	S	17	2	19	0.00004
Sulfurospirillum cavolei	366522	S	14	0	14	0.00003
Sulfurospirillum halorespirans	194424	S	10	1	11	0.00002
Campylobacter jejuni	197	S	20	36	56	0.00013
Campylobacter concisus	199	S	20	0	20	0.00004
Campylobacter lari	201	S	14	1	15	0.00003
Campylobacter fetus	196	S	10	0	10	0.00002
Campylobacter sputorum	206	S	10	0	10	0.00002
Sulfurimonas sp. CVO	2283483	S	21	21	42	0.00009
Sulfurimonas sp.	2022749	S	14	0	14	0.00003
Sulfurimonas sp. SWIR-19	2878390	S	10	2	12	0.00003
Sulfurimonas denitrificans	39766	S	32	0	32	0.00007
uncultured Sulfurimonas sp.	291845	S	20	0	20	0.00004
Sulfurimonas marina	2590551	S	13	0	13	0.00003
Candidatus Sulfurimonas baltica	2740404	S	13	0	13	0.00003
Sulfurimonas gotlandica	1176482	S	11	0	11	0.00002
Helicobacter pylori	210	S	35	1	36	0.00008
Desulfovibrio desulfuricans	876	S	152	25	177	0.00040
Desulfovibrio subterraneus	2718620	S	35	7	42	0.00009
Desulfovibrio piger	901	S	26	3	29	0.00007
Desulfovibrio fairfieldensis	44742	S	13	1	14	0.00003
Desulfovibrio sp. G11	631220	S	12	6	18	0.00004
uncultured Pseudodesulfovibrio sp.	2035858	S	27	6	33	0.00007
Pseudodesulfovibrio profundus	57320	S	22	5	27	0.00006
Pseudodesulfovibrio thermohalotolerans	2880651	S	22	9	31	0.00007
Pseudodesulfovibrio aespoeensis	182210	S	21	5	26	0.00006
Pseudodesulfovibrio indicus	1716143	S	21	7	28	0.00006
Pseudodesulfovibrio mercurii	641491	S	18	8	26	0.00006
Pseudodesulfovibrio sp. 5S69	3126690	S	15	0	15	0.00003
Pseudodesulfovibrio portus	231439	S	15	3	18	0.00004
Pseudodesulfovibrio cashew	2678688	S	11	1	12	0.00003
Nitratidesulfovibrio vulgaris	881	S	42	16	58	0.00013
Nitratidesulfovibrio liaohensis	2604158	S	28	2	30	0.00007
Solidesulfovibrio carbinoliphilus	345370	S	18	1	19	0.00004
Solidesulfovibrio magneticus	184917	S	15	5	20	0.00004
Solidesulfovibrio carbinolicus	296842	S	15	6	21	0.00005
Maridesulfovibrio sp.	2795000	S	34	1	35	0.00008
Desulfolutivibrio sulfoxidireducens	2773299	S	17	2	19	0.00004
Desulfolutivibrio sulfodismutans	63561	S	10	1	11	0.00002
Oleidesulfovibrio alaskensis	58180	S	24	5	29	0.00007
Desulfocurvibacter africanus	873	S	12	0	12	0.00003
Salidesulfovibrio onnuriiensis	2583823	S	12	1	13	0.00003
Desulfomicrobium baculatum	899	S	180	45	225	0.00051
Desulfomicrobium sp. ZS1	2952228	S	149	39	188	0.00042
Desulfomicrobium orale	132132	S	53	4	57	0.00013
uncultured Desulfobulbus sp.	239745	S	266	13	279	0.00063
Desulfobulbus propionicus	894	S	75	7	82	0.00018
Desulfobulbus oligotrophicus	1909699	S	34	5	39	0.00009
Desulfurivibrio alkaliphilus	427923	S	10	0	10	0.00002
uncultured Desulfobacter sp.	240139	S	175	4	179	0.00040
Desulfobacter postgatei	2293	S	76	3	79	0.00018
Desulfobacter hydrogenophilus	2291	S	11	0	11	0.00002
uncultured Desulfosarcina sp.	218289	S	20	3	23	0.00005
Desulfosarcina ovata	83564	S	14	0	14	0.00003
Desulfosarcina alkanivorans	571177	S	12	1	13	0.00003
Desulfococcus multivorans	897	S	17	0	17	0.00004
Desulfosudis oleivorans	181663	S	12	0	12	0.00003
Desulfoluna limicola	2810562	S	11	0	11	0.00002
