name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. NBC_01451	2903872	S	12	0	12	0.00003
Streptomyces sp. WAC 06738	2203210	S	12	174	186	0.00045
Streptomyces sp. LRE541	2931983	S	12	10	22	0.00005
Streptomyces sp. KMM 9044	2744474	S	12	14	26	0.00006
Streptomyces sp. CL7	3096006	S	12	34	46	0.00011
Streptomyces sp. NBC_00190	2903634	S	11	0	11	0.00003
Streptomyces sp. CCM_MD2014	1561022	S	11	81	92	0.00022
Streptomyces sp. PCS3-D2	1460244	S	11	22	33	0.00008
Streptomyces sp. SH5	3041765	S	11	56	67	0.00016
Streptomyces sp. NBC_00448	2903652	S	11	0	11	0.00003
Streptomyces sp. CG1	1287523	S	11	0	11	0.00003
Streptomyces sp. NBC_00273	2903644	S	11	0	11	0.00003
Streptomyces sp. Mut1	3033811	S	11	15	26	0.00006
Streptomyces sp. NBC_01450	2903871	S	11	0	11	0.00003
Streptomyces sp. NBC_00443	2975743	S	11	0	11	0.00003
Streptomyces sp. BPTC-684	3043734	S	11	9	20	0.00005
Streptomyces sp. NBC_00344	2975720	S	11	0	11	0.00003
Streptomyces sp. NBC_01288	2903814	S	11	0	11	0.00003
Streptomyces sp. R44	3238633	S	11	0	11	0.00003
Streptomyces sp. NBC_00503	2903659	S	11	0	11	0.00003
Streptomyces sp. WAC 01529	2203205	S	11	14	25	0.00006
Streptomyces sp. FIT100	2837956	S	11	12	23	0.00006
Streptomyces sp. NBC_01750	2975928	S	11	0	11	0.00003
Streptomyces sp. NBC_00659	2903669	S	11	0	11	0.00003
Streptomyces sp. NBC_00691	2903671	S	10	0	10	0.00002
Streptomyces sp. NBC_00390	2975736	S	10	0	10	0.00002
Streptomyces sp. NBC_00841	2975847	S	10	0	10	0.00002
Streptomyces sp. QH1-20	3240934	S	10	0	10	0.00002
Streptomyces sp. NBC_00441	2975742	S	10	0	10	0.00002
Streptomyces sp. NBC_00440	2975741	S	10	0	10	0.00002
Streptomyces sp. NBC_00400	2975737	S	10	0	10	0.00002
Streptomyces sp. VNUA24	3031131	S	10	24	34	0.00008
Streptomyces sp. NBC_00388	2975735	S	10	0	10	0.00002
Streptomyces sp. NBC_00386	2975734	S	10	0	10	0.00002
Streptomyces sp. NBC_00376	2975730	S	10	0	10	0.00002
Streptomyces sp. NBC_00335	2975714	S	10	0	10	0.00002
Streptomyces sp. NBC_01471	2903879	S	10	0	10	0.00002
Streptomyces sp. HP-A2021	2927875	S	10	22	32	0.00008
Streptomyces sp. NBC_00243	2975688	S	10	0	10	0.00002
Streptomyces sp. NBC_00178	2975672	S	10	0	10	0.00002
Streptomyces sp. NBC_01255	2903798	S	10	0	10	0.00002
Streptomyces sp. FXY-T5	3064901	S	10	18	28	0.00007
Streptomyces sp. RTd22	1841249	S	10	48	58	0.00014
Streptomyces sp. MRC013	2898276	S	10	12	22	0.00005
Streptomyces canus	58343	S	36	0	36	0.00009
Streptomyces aurantiacus	47760	S	28	16	44	0.00011
Streptomyces pseudovenezuelae	67350	S	20	0	20	0.00005
Streptomyces phaeoluteigriseus	114686	S	10	9	19	0.00005
Streptomyces anulatus	1892	S	38	115	153	0.00037
Streptomyces cyaneofuscatus	66883	S	17	33	50	0.00012
Streptomyces graminofaciens	68212	S	15	9	24	0.00006
Streptomyces microflavus	1919	S	11	76	87	0.00021
Streptomyces venezuelae	54571	S	83	68	151	0.00036
Streptomyces rapamycinicus	1226757	S	23	0	23	0.00006
Streptomyces hygroscopicus	1912	S	19	13	32	0.00008
Streptomyces noursei	1971	S	35	27	62	0.00015
Streptomyces formicae	1616117	S	33	29	62	0.00015
Streptomyces niveus	193462	S	33	23	56	0.00014
Streptomyces virginiae	1961	S	32	0	32	0.00008
Streptomyces europaeiscabiei	146819	S	29	0	29	0.00007
Streptomyces collinus	42684	S	27	35	62	0.00015
Streptomyces chartreusis	1969	S	26	45	71	0.00017
Streptomyces clavuligerus	1901	S	26	8	34	0.00008
Streptomyces griseorubiginosus	67304	S	25	21	46	0.00011
Streptomyces olivoreticuli	68246	S	24	12	36	0.00009
Streptomyces phaeochromogenes	1923	S	23	0	23	0.00006
Streptomyces tsukubensis	83656	S	23	9	32	0.00008
Streptomyces marincola	2878388	S	23	7	30	0.00007
Streptomyces decoyicus	249567	S	22	31	53	0.00013
Streptomyces xinghaiensis	1038928	S	22	3	25	0.00006
Streptomyces spectabilis	68270	S	22	16	38	0.00009
Streptomyces phytohabitans	1150371	S	21	0	21	0.00005
Streptomyces zaomyceticus	68286	S	21	0	21	0.00005
Streptomyces rimosus	1927	S	21	8	29	0.00007
Streptomyces armeniacus	83291	S	20	6	26	0.00006
Streptomyces longwoodensis	68231	S	20	0	20	0.00005
Streptomyces inhibens	2293571	S	19	12	31	0.00007
Streptomyces fradiae	1906	S	18	65	83	0.00020
Streptomyces xanthii	2768069	S	18	9	27	0.00007
Streptomyces alfalfae	1642299	S	17	11	28	0.00007
Streptomyces griseochromogenes	68214	S	17	11	28	0.00007
Streptomyces seoulensis	73044	S	17	12	29	0.00007
Streptomyces peucetius	1950	S	17	9	26	0.00006
Streptomyces actuosus	1885	S	17	15	32	0.00008
Streptomyces bathyalis	2710756	S	17	4	21	0.00005
Streptomyces roseirectus	2768066	S	17	8	25	0.00006
Streptomyces xanthophaeus	67385	S	16	15	31	0.00007
Streptomyces aureoverticillatus	66871	S	16	9	25	0.00006
Streptomyces erythrochromogenes	285574	S	16	0	16	0.00004
Streptomyces albus	1888	S	16	5	21	0.00005
Streptomyces profundus	2867410	S	16	5	21	0.00005
Streptomyces mobaraensis	35621	S	16	14	30	0.00007
Streptomyces tubercidicus	47759	S	15	14	29	0.00007
Streptomyces scopuliridis	452529	S	15	0	15	0.00004
Streptomyces katrae	68223	S	15	10	25	0.00006
Streptomyces halobius	2879846	S	15	5	20	0.00005
Streptomyces ficellus	1977088	S	15	9	24	0.00006
Streptomyces calvus	67282	S	15	15	30	0.00007
Streptomyces roseicoloratus	2508722	S	15	9	24	0.00006
Streptomyces nodosus	40318	S	14	7	21	0.00005
Streptomyces ambofaciens	1889	S	14	21	35	0.00008
Streptomyces rectiverticillatus	173860	S	14	8	22	0.00005
Streptomyces antibioticus	1890	S	14	11	25	0.00006
Streptomyces mirabilis	68239	S	14	99	113	0.00027
Streptomyces sclerotialus	1957	S	14	0	14	0.00003
Streptomyces phaeolivaceus	2653200	S	14	11	25	0.00006
Streptomyces platensis	58346	S	14	28	42	0.00010
Streptomyces subrutilus	36818	S	14	9	23	0.00006
Streptomyces asoensis	249586	S	13	9	22	0.00005
Streptomyces hundungensis	1077946	S	13	6	19	0.00005
Streptomyces uncialis	1048205	S	13	0	13	0.00003
Streptomyces vinaceus	1960	S	13	9	22	0.00005
Streptomyces nigrescens	1920	S	13	37	50	0.00012
Streptomyces lincolnensis	1915	S	13	14	27	0.00007
Streptomyces paludis	2282738	S	13	5	18	0.00004
Streptomyces angustmyceticus	285578	S	13	11	24	0.00006
Streptomyces griseoviridis	45398	S	13	8	21	0.00005
Streptomyces tubbatahanensis	2923272	S	12	3	15	0.00004
Streptomyces lydicus	47763	S	12	26	38	0.00009
Streptomyces griseocarneus	51201	S	12	6	18	0.00004
Streptomyces lavendulae	1914	S	12	8	20	0.00005
Streptomyces coeruleorubidus	116188	S	12	17	29	0.00007
Streptomyces caniferus	285557	S	12	0	12	0.00003
Streptomyces celluloflavus	58344	S	12	0	12	0.00003
Streptomyces iakyrus	68219	S	12	0	12	0.00003
Streptomyces dangxiongensis	1442032	S	12	9	21	0.00005
Streptomyces lunaelactis	1535768	S	12	5	17	0.00004
Streptomyces nojiriensis	66374	S	12	15	27	0.00007
Streptomyces tirandamycinicus	2174846	S	12	9	21	0.00005
Streptomyces akebiae	2865673	S	12	13	25	0.00006
Streptomyces fodineus	1904616	S	12	10	22	0.00005
Streptomyces nigra	1827580	S	12	10	22	0.00005
Streptomyces changanensis	2964669	S	11	11	22	0.00005
Streptomyces davaonensis	348043	S	11	11	22	0.00005
Streptomyces nitrosporeus	28894	S	11	6	17	0.00004
Streptomyces buecherae	2763006	S	11	9	20	0.00005
Streptomyces gilvosporeus	553510	S	11	5	16	0.00004
Streptomyces kanamyceticus	1967	S	11	9	20	0.00005
Streptomyces flavofungini	68200	S	11	9	20	0.00005
Streptomyces tanashiensis	67367	S	11	9	20	0.00005
Streptomyces atratus	1893	S	10	4	14	0.00003
Streptomyces liangshanensis	2717324	S	10	4	14	0.00003
Streptomyces aquilus	2548456	S	10	7	17	0.00004
Streptomyces acidiscabies	42234	S	10	0	10	0.00002
Streptomyces cyaneochromogenes	2496836	S	10	8	18	0.00004
Streptomyces drozdowiczii	202862	S	10	6	16	0.00004
Streptomyces roseochromogenus	285450	S	10	7	17	0.00004
Streptomyces cynarae	2981134	S	10	6	16	0.00004
Streptomyces hirsutus	35620	S	10	0	10	0.00002
Streptomyces glaucescens	1907	S	10	9	19	0.00005
Streptomyces deccanensis	424188	S	10	13	23	0.00006
Streptomyces durocortorensis	2811104	S	10	8	18	0.00004
Streptomyces pristinaespiralis	38300	S	10	7	17	0.00004
Streptomyces clavifer	68188	S	10	0	10	0.00002
Kitasatospora sp. NBC_00374	2975964	S	13	0	13	0.00003
Kitasatospora sp. NBC_01246	2903570	S	10	0	10	0.00002
Kitasatospora sp. NBC_01266	2903572	S	10	0	10	0.00002
Kitasatospora sp. NBC_00315	2975963	S	10	0	10	0.00002
Kitasatospora purpeofusca	67352	S	15	0	15	0.00004
Kitasatospora herbaricolor	68217	S	14	0	14	0.00003
Kitasatospora setae	2066	S	12	13	25	0.00006
Kitasatospora aureofaciens	1894	S	10	11	21	0.00005
Streptacidiphilus sp. PB12-B1b	2705012	S	11	4	15	0.00004
Streptacidiphilus sp. P02-A3a	2704468	S	10	3	13	0.00003
Actinacidiphila glaucinigra	235986	S	11	0	11	0.00003
Yinghuangia sp. ASG 101	2896848	S	11	2	13	0.00003
Mycolicibacterium mageritense	53462	S	919	173	1092	0.00263
Mycolicibacterium phocaicum	319706	S	486	216	702	0.00169
Mycolicibacterium sp. MU0050	3064284	S	34	83	117	0.00028
Mycolicibacterium sp. TUM20985	3023370	S	31	18	49	0.00012
Mycolicibacterium sp. MU0053	3064286	S	30	64	94	0.00023
Mycolicibacterium sp. YH-1	2908837	S	26	12	38	0.00009
Mycolicibacterium sp. HK-90	3056937	S	22	14	36	0.00009
Mycolicibacterium sp. ND9-15	3042320	S	16	0	16	0.00004
Mycolicibacterium mucogenicum	56689	S	202	87	289	0.00070
Mycolicibacterium aubagnense	319707	S	152	33	185	0.00045
Mycolicibacterium neoaurum	1795	S	77	14	91	0.00022
Mycolicibacterium anyangense	1431246	S	63	12	75	0.00018
Mycolicibacterium fortuitum	1766	S	54	14	68	0.00016
Mycolicibacterium rufum	318424	S	45	14	59	0.00014
Mycolicibacterium insubricum	444597	S	39	10	49	0.00012
Mycolicibacterium confluentis	28047	S	38	7	45	0.00011
Mycolicibacterium litorale	758802	S	36	11	47	0.00011
Mycolicibacterium goodii	134601	S	33	8	41	0.00010
Mycolicibacterium smegmatis	1772	S	30	11	41	0.00010
Mycolicibacterium moriokaense	39691	S	29	4	33	0.00008
Mycolicibacterium grossiae	1552759	S	26	8	34	0.00008
Mycolicibacterium helvum	1534349	S	25	4	29	0.00007
Mycolicibacterium chubuense	1800	S	25	7	32	0.00008
Mycolicibacterium fluoranthenivorans	258505	S	25	4	29	0.00007
Mycolicibacterium madagascariense	212765	S	24	4	28	0.00007
Mycolicibacterium aurum	1791	S	23	4	27	0.00007
Mycolicibacterium chitae	1792	S	22	6	28	0.00007
Mycolicibacterium psychrotolerans	216929	S	22	6	28	0.00007
Mycolicibacterium austroafricanum	39687	S	21	57	78	0.00019
Mycolicibacterium fallax	1793	S	21	7	28	0.00007
Mycolicibacterium vanbaalenii	110539	S	21	121	142	0.00034
Mycolicibacterium brumae	85968	S	21	6	27	0.00007
Mycolicibacterium boenickei	146017	S	20	6	26	0.00006
Mycolicibacterium gadium	1794	S	20	6	26	0.00006
Mycolicibacterium hassiacum	46351	S	20	5	25	0.00006
Mycolicibacterium pulveris	36813	S	20	4	24	0.00006
Mycolicibacterium arabiense	1286181	S	20	3	23	0.00006
Mycolicibacterium sarraceniae	1534348	S	19	3	22	0.00005
Mycolicibacterium gilvum	1804	S	19	6	25	0.00006
Mycolicibacterium tokaiense	39695	S	19	3	22	0.00005
Mycolicibacterium sediminis	1286180	S	18	4	22	0.00005
Mycolicibacterium baixiangningiae	2761578	S	18	4	22	0.00005
Mycolicibacterium mengxianglii	2736649	S	18	2	20	0.00005
Mycolicibacterium rutilum	370526	S	18	5	23	0.00006
Mycolicibacterium frederiksbergense	117567	S	18	8	26	0.00006
Mycolicibacterium thermoresistibile	1797	S	18	4	22	0.00005
Mycolicibacterium phlei	1771	S	17	5	22	0.00005
Mycolicibacterium poriferae	39694	S	17	4	21	0.00005
Mycolicibacterium alvei	67081	S	16	4	20	0.00005
Mycolicibacterium duvalii	39688	S	16	3	19	0.00005
Mycolicibacterium parafortuitum	39692	S	15	3	18	0.00004
Mycolicibacterium monacense	85693	S	14	4	18	0.00004
Mycolicibacterium pallens	370524	S	14	9	23	0.00006
Mycolicibacterium crocinum	388459	S	13	7	20	0.00005
Mycolicibacterium nivoides	2487344	S	13	7	20	0.00005
Mycolicibacterium diernhoferi	1801	S	13	3	16	0.00004
Mycolicibacterium holsaticum	152142	S	12	2	14	0.00003
Mycolicibacterium aichiense	1799	S	12	3	15	0.00004
Mycolicibacterium farcinogenes	1802	S	12	15	27	0.00007
Mycolicibacterium celeriflavum	1249101	S	11	2	13	0.00003
Mycolicibacterium vaccae	1810	S	11	4	15	0.00004
Mycolicibacterium rhodesiae	36814	S	10	1	11	0.00003
Mycolicibacterium doricum	126673	S	10	2	12	0.00003
Mycobacterium sp. NBC_00419	2975989	S	39	0	39	0.00009
Mycobacterium sp. EPa45	1545728	S	27	8	35	0.00008
Mycobacterium sp. SMC-8	2857060	S	24	12	36	0.00009
Mycobacterium sp. DL592	2675524	S	23	5	28	0.00007
Mycobacterium sp. IDR2000157661	2867005	S	21	5	26	0.00006
Mycobacterium sp. SMC-4	2857059	S	21	9	30	0.00007
Mycobacterium sp. DL	3145017	S	20	0	20	0.00005
Mycobacterium sp. MS1601	1936029	S	19	3	22	0.00005
Mycobacterium sp. JS623	212767	S	18	3	21	0.00005
Mycobacterium sp. ITM-2016-00318	2099693	S	17	2	19	0.00005
Mycobacterium sp. 20KCMC460	2903536	S	16	4	20	0.00005
Mycobacterium sp. Z3061	3073562	S	15	3	18	0.00004
Mycobacterium sp. ELW1	1547487	S	13	5	18	0.00004
Mycobacterium sp. ITM-2016-00317	2099694	S	12	5	17	0.00004
Mycobacterium saskatchewanense	220927	S	16	3	19	0.00005
Mycobacterium parmense	185642	S	14	4	18	0.00004
Mycobacterium lentiflavum	141349	S	13	3	16	0.00004
Mycobacterium shigaense	722731	S	13	2	15	0.00004
Mycobacterium kubicae	120959	S	12	3	15	0.00004
Mycobacterium avium	1764	S	35	47	82	0.00020
Mycobacterium intracellulare	1767	S	17	64	81	0.00020
Mycobacterium mantenii	560555	S	10	2	12	0.00003
Mycobacterium adipatum	1682113	S	50	14	64	0.00015
Mycobacterium dioxanotrophicus	482462	S	31	6	37	0.00009
Mycobacterium kansasii	1768	S	19	4	23	0.00006
Mycobacterium conspicuum	44010	S	16	3	19	0.00005
Mycobacterium paragordonae	1389713	S	14	3	17	0.00004
Mycobacterium branderi	43348	S	13	2	15	0.00004
Mycobacterium decipiens	1430326	S	13	0	13	0.00003
Candidatus Mycobacterium methanotrophicum	2943498	S	12	1	13	0.00003
Mycobacterium noviomagense	459858	S	12	1	13	0.00003
Mycobacterium paraterrae	577492	S	10	1	11	0.00003
Mycobacterium riyadhense	486698	S	10	1	11	0.00003
Mycobacterium ostraviense	2738409	S	10	2	12	0.00003
Mycobacteroides abscessus	36809	S	46	81	127	0.00031
Mycobacteroides chelonae	1774	S	12	1	13	0.00003
Mycolicibacter sp. MU0083	3064287	S	11	7	18	0.00004
Mycolicibacter minnesotensis	1118379	S	10	6	16	0.00004
Nocardia sp. NBC_00403	2975990	S	12	0	12	0.00003
Nocardia sp. NBC_00565	2975993	S	11	0	11	0.00003
Nocardia sp. NBC_00508	2975992	S	10	0	10	0.00002
Nocardia asteroides	1824	S	34	16	50	0.00012
Nocardia cyriacigeorgica	135487	S	24	10	34	0.00008
Nocardia terpenica	455432	S	17	4	21	0.00005
Nocardia brasiliensis	37326	S	16	6	22	0.00005
Nocardia farcinica	37329	S	16	17	33	0.00008
Nocardia huaxiensis	2755382	S	15	4	19	0.00005
Nocardia yunnanensis	2382165	S	15	7	22	0.00005
Nocardia arthritidis	228602	S	14	3	17	0.00004
Nocardia vinacea	96468	S	13	0	13	0.00003
Nocardia yamanashiensis	209247	S	12	4	16	0.00004
Nocardia wallacei	480035	S	12	4	16	0.00004
Nocardia seriolae	37332	S	12	5	17	0.00004
Nocardia iowensis	204891	S	10	4	14	0.00003
Rhodococcus qingshengii	334542	S	11	65	76	0.00018
Rhodococcus erythropolis	1833	S	10	41	51	0.00012
Rhodococcus opacus	37919	S	21	23	44	0.00011
Rhodococcus antarcticus	2987751	S	15	4	19	0.00005
Prescottella equi	43767	S	13	30	43	0.00010
Prescottella soli	1543852	S	10	0	10	0.00002
Rhodococcoides fascians	1828	S	16	3	19	0.00005
Gordonia sp. X0973	2742602	S	40	11	51	0.00012
Gordonia sp. w5E2	3075837	S	23	0	23	0.00006
Gordonia sp. PP30	2935861	S	15	4	19	0.00005
Gordonia sp. NB41Y	875808	S	10	2	12	0.00003
Gordonia amarae	36821	S	90	17	107	0.00026
Gordonia pseudamarae	2831662	S	37	6	43	0.00010
Gordonia polyisoprenivorans	84595	S	28	11	39	0.00009
Gordonia bronchialis	2054	S	19	3	22	0.00005
Gordonia malaquae	410332	S	17	0	17	0.00004
Gordonia alkanivorans	84096	S	17	43	60	0.00014
Gordonia terrae	2055	S	15	3	18	0.00004
Gordonia iterans	1004901	S	13	3	16	0.00004
Gordonia rubripertincta	36822	S	13	5	18	0.00004
Gordonia hydrophobica	40516	S	12	0	12	0.00003
Gordonia hongkongensis	1701090	S	12	28	40	0.00010
Gordonia insulae	2420509	S	12	1	13	0.00003
Gordonia mangrovi	2665643	S	10	1	11	0.00003
Skermania piniformis	39122	S	19	3	22	0.00005
Corynebacterium xerosis	1725	S	10	52	62	0.00015
Tsukamurella tyrosinosolvens	57704	S	25	8	33	0.00008
Tsukamurella paurometabola	2061	S	16	4	20	0.00005
Dietzia sp. oral taxon 368	712270	S	10	8	18	0.00004
Microbacterium sp. No. 7	1714373	S	97	43	140	0.00034
Microbacterium sp. PM5	2014534	S	71	26	97	0.00023
Microbacterium sp. 10M-3C3	2483401	S	42	22	64	0.00015
Microbacterium sp. KUDC0406	2909588	S	41	17	58	0.00014
Microbacterium sp. ProA8	3153754	S	38	0	38	0.00009
Microbacterium sp. AZCO	3142976	S	38	0	38	0.00009
Microbacterium sp. YJN-G	2763257	S	36	21	57	0.00014
Microbacterium sp. LKL04	912630	S	35	14	49	0.00012
Microbacterium sp. LWH7-1.2	3135257	S	35	0	35	0.00008
Microbacterium sp. zg-B185	3049070	S	35	10	45	0.00011
Microbacterium sp. 4R-513	2567934	S	33	11	44	0.00011
Microbacterium sp. H1-D42	2925844	S	31	11	42	0.00010
Microbacterium sp. LWH10-1.2	3135255	S	30	0	30	0.00007
Microbacterium sp. Y-01	2048898	S	29	25	54	0.00013
Microbacterium sp. zg-B96	3049069	S	29	14	43	0.00010
Microbacterium sp. LWO13-1.2	3135262	S	29	0	29	0.00007
Microbacterium sp. M28	2962064	S	28	11	39	0.00009
Microbacterium sp. MM2322	3157631	S	28	0	28	0.00007
Microbacterium sp. zg-Y625	3049071	S	28	32	60	0.00014
Microbacterium sp. zg-Y1090	3049073	S	26	18	44	0.00011
Microbacterium sp. AB	2981139	S	25	8	33	0.00008
Microbacterium sp. NIBRBAC000506063	2734618	S	25	14	39	0.00009
Microbacterium sp. JZ37	2654193	S	25	0	25	0.00006
Microbacterium sp. nov. GSS16	3019890	S	24	14	38	0.00009
Microbacterium sp. PAMC22086	2861281	S	24	104	128	0.00031
Microbacterium sp. LWH11-1.2	3135258	S	23	0	23	0.00006
Microbacterium sp. BH-3-3-3	1906742	S	23	10	33	0.00008
Microbacterium sp. XT11	367477	S	20	8	28	0.00007
Microbacterium sp. JZ31	1906274	S	19	8	27	0.00007
Microbacterium sp. zg-Y818	3049072	S	19	22	41	0.00010
Microbacterium sp. cx-55	2875948	S	19	6	25	0.00006
Microbacterium sp. LWO14-1.2	3135263	S	19	0	19	0.00005
Microbacterium sp. LWS13-1.2	3135264	S	18	0	18	0.00004
Microbacterium sp. BDGP8	3035531	S	18	12	30	0.00007
Microbacterium sp. ABRD28	2268461	S	17	12	29	0.00007
Microbacterium sp. 1S1	2606451	S	17	24	41	0.00010
Microbacterium sp. che218	3140649	S	17	0	17	0.00004
Microbacterium sp. ET2	3050384	S	14	8	22	0.00005
Microbacterium sp. SL75	2995140	S	14	8	22	0.00005
Microbacterium sp. Clip185	3025663	S	13	7	20	0.00005
Microbacterium sp. CBA3102	2603598	S	13	86	99	0.00024
Microbacterium sp. SY138	3149040	S	12	0	12	0.00003
Microbacterium sp. LWH13-1.2	3135260	S	11	0	11	0.00003
Microbacterium sp. J1-1	2992441	S	10	33	43	0.00010
Microbacterium aurum	36805	S	266	115	381	0.00092
Microbacterium hominis	162426	S	47	130	177	0.00043
Microbacterium testaceum	2033	S	41	14	55	0.00013
Microbacterium oleivorans	273677	S	41	12	53	0.00013
Microbacterium luteum	2782167	S	39	14	53	0.00013
Microbacterium esteraromaticum	57043	S	33	10	43	0.00010
Microbacterium foliorum	104336	S	30	32	62	0.00015
Microbacterium azadirachtae	582680	S	28	9	37	0.00009
Microbacterium terricola	344163	S	27	10	37	0.00009
Microbacterium arborescens	33883	S	26	10	36	0.00009
Microbacterium chocolatum	84292	S	25	9	34	0.00008
Microbacterium oxydans	82380	S	25	27	52	0.00013
Microbacterium pygmaeum	370764	S	25	6	31	0.00007
Microbacterium cremeum	2782169	S	25	8	33	0.00008
Microbacterium schleiferi	69362	S	25	6	31	0.00007
Microbacterium resistens	156977	S	24	7	31	0.00007
Microbacterium rhizosphaerae	1678237	S	22	5	27	0.00007
Microbacterium sufflavum	2851649	S	21	11	32	0.00008
Microbacterium protaetiae	2509458	S	21	4	25	0.00006
Microbacterium caowuchunii	2614638	S	20	5	25	0.00006
Microbacterium horticulturae	3028316	S	19	5	24	0.00006
Microbacterium limosum	3079935	S	19	0	19	0.00005
Microbacterium atlanticum	2782168	S	19	6	25	0.00006
Microbacterium hydrocarbonoxydans	273678	S	18	6	24	0.00006
Microbacterium invictum	515415	S	18	6	24	0.00006
Microbacterium terrisoli	3242192	S	17	0	17	0.00004
Microbacterium liquefaciens	33918	S	17	41	58	0.00014
Microbacterium elymi	2909587	S	16	4	20	0.00005
Microbacterium lushaniae	2614639	S	15	5	20	0.00005
Microbacterium sediminis	904291	S	15	7	22	0.00005
Microbacterium proteolyticum	1572644	S	14	5	19	0.00005
Microbacterium lemovicicum	1072463	S	12	4	16	0.00004
Microbacterium suwonense	683047	S	12	4	16	0.00004
Microbacterium binotii	462710	S	11	13	24	0.00006
Microbacterium oryzae	743009	S	11	4	15	0.00004
Microbacterium endophyticum	1526412	S	10	0	10	0.00002
Microbacterium galbinum	2851646	S	10	4	14	0.00003
Leucobacter triazinivorans	1784719	S	30	11	41	0.00010
Leucobacter tenebrionis	2873270	S	28	11	39	0.00009
Leucobacter allii	2932247	S	23	8	31	0.00007
Leucobacter muris	1935379	S	19	11	30	0.00007
Leucobacter rhizosphaerae	2932245	S	16	4	20	0.00005
Leucobacter luti	340320	S	13	1	14	0.00003
Leucobacter insecticola	2714934	S	12	1	13	0.00003
Curtobacterium sp. DN_7.5	3049047	S	11	41	52	0.00013
Curtobacterium flaccumfaciens	2035	S	14	42	56	0.00014
Agromyces sp. H17E-10	2932244	S	12	6	18	0.00004
Agromyces protaetiae	2509455	S	15	6	21	0.00005
Agromyces flavus	589382	S	12	6	18	0.00004
Agromyces soli	659012	S	11	6	17	0.00004
Agromyces aureus	453304	S	10	4	14	0.00003
Rathayibacter festucae	110937	S	10	12	22	0.00005
Agrococcus beijingensis	3068634	S	14	11	25	0.00006
Leifsonia xyli	1575	S	13	3	16	0.00004
Cryobacterium sp. LW097	1978566	S	10	5	15	0.00004
Herbiconiux sp. SALV-R1	2735133	S	11	2	13	0.00003
Gulosibacter molinativorax	256821	S	12	2	14	0.00003
Gulosibacter sediminis	1729695	S	10	2	12	0.00003
Frigoribacterium sp. NBH87	2596916	S	11	4	15	0.00004
Mycetocola spongiae	2859226	S	10	1	11	0.00003
Microterricola viridarii	412690	S	16	5	21	0.00005
Marisediminicola antarctica	674079	S	10	2	12	0.00003
Arthrobacter sp. NEB 688	904039	S	17	9	26	0.00006
Arthrobacter sp. FB24	290399	S	11	24	35	0.00008
Arthrobacter sp. zg-Y919	2894187	S	10	15	25	0.00006
Arthrobacter agilis	37921	S	12	5	17	0.00004
Kocuria rhizophila	72000	S	39	34	73	0.00018
Kocuria rosea	1275	S	12	5	17	0.00004
Micrococcus luteus	1270	S	29	76	105	0.00025
Rothia mucilaginosa	43675	S	16	3	19	0.00005
Rothia kristinae	37923	S	15	8	23	0.00006
Sinomonas sp. P10A9	3238584	S	11	0	11	0.00003
Citricoccus muralis	169134	S	10	7	17	0.00004
Cellulomonas sp. ATA003	3073064	S	13	6	19	0.00005
Cellulomonas sp. Y8	2591145	S	11	9	20	0.00005
Cellulomonas fimi	1708	S	13	33	46	0.00011
Cellulomonas iranensis	76862	S	12	6	18	0.00004
Cellulomonas palmilytica	2608402	S	12	7	19	0.00005
Cellulomonas dongxiuzhuiae	2819979	S	12	6	18	0.00004
Cellulomonas shaoxiangyii	2566013	S	11	5	16	0.00004
Pseudactinotalea sp. HY158	2654547	S	12	2	14	0.00003
Janibacter melonis	262209	S	21	10	31	0.00007
Janibacter indicus	857417	S	18	38	56	0.00014
Janibacter limosus	53458	S	12	5	17	0.00004
Phycicoccus sp. HDW14	2714941	S	16	9	25	0.00006
Phycicoccus endophyticus	1690220	S	11	5	16	0.00004
Terrabacter sp. C0L_2	3108389	S	17	0	17	0.00004
Pedococcus dokdonensis	443156	S	16	8	24	0.00006
Nostocoides sp. HKS02	1813880	S	10	4	14	0.00003
Knoellia sp. S7-12	3126698	S	10	0	10	0.00002
Cellulosimicrobium cellulans	1710	S	24	32	56	0.00014
Xylanimonas allomyrinae	2509459	S	12	4	16	0.00004
Xylanimonas cellulosilytica	186189	S	10	3	13	0.00003
Promicromonospora sp. Populi	3239420	S	13	0	13	0.00003
Brevibacterium sp. CS2	2575923	S	15	6	21	0.00005
Brevibacterium casei	33889	S	13	21	34	0.00008
Ornithinimicrobium ciconiae	2594265	S	12	2	14	0.00003
Ornithinimicrobium flavum	1288636	S	10	3	13	0.00003
Serinicoccus hydrothermalis	1758689	S	13	4	17	0.00004
Serinicoccus marinus	247333	S	10	3	13	0.00003
Dermacoccus nishinomiyaensis	1274	S	18	7	25	0.00006
Barrientosiimonas endolithica	1535208	S	11	6	17	0.00004
Georgenia sp. M64	3120520	S	14	0	14	0.00003
Demequina sediminis	1930058	S	12	3	15	0.00004
Demequina capsici	3075620	S	11	7	18	0.00004
Miniimonas sp. S16	2171623	S	16	8	24	0.00006
Nocardioides sp. JS614	196162	S	91	61	152	0.00037
Nocardioides sp. LMS-CY	2840457	S	78	33	111	0.00027
Nocardioides sp. W7	2931390	S	31	13	44	0.00011
