name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces europaeiscabiei	146819	S	20	0	20	0.00006
Streptomyces albidoflavus	1886	S	20	433	453	0.00128
Streptomyces sclerotialus	1957	S	19	0	19	0.00005
Streptomyces angustmyceticus	285578	S	19	21	40	0.00011
Streptomyces atratus	1893	S	18	11	29	0.00008
Streptomyces albus	1888	S	18	10	28	0.00008
Streptomyces coeruleorubidus	116188	S	18	33	51	0.00014
Streptomyces durmitorensis	319947	S	18	12	30	0.00008
Streptomyces vietnamensis	362257	S	18	18	36	0.00010
Streptomyces rimosus	1927	S	18	11	29	0.00008
Streptomyces clavifer	68188	S	17	0	17	0.00005
Streptomyces vilmorinianum	3051092	S	17	16	33	0.00009
Streptomyces tanashiensis	67367	S	17	18	35	0.00010
Streptomyces gilvosporeus	553510	S	17	12	29	0.00008
Streptomyces uncialis	1048205	S	17	0	17	0.00005
Streptomyces cyaneochromogenes	2496836	S	17	20	37	0.00010
Streptomyces calvus	67282	S	17	25	42	0.00012
Streptomyces broussonetiae	2686304	S	17	19	36	0.00010
Streptomyces bathyalis	2710756	S	16	6	22	0.00006
Streptomyces formicae	1616117	S	16	17	33	0.00009
Streptomyces griseochromogenes	68214	S	16	15	31	0.00009
Streptomyces glaucescens	1907	S	16	21	37	0.00010
Streptomyces phytohabitans	1150371	S	16	0	16	0.00005
Streptomyces brevispora	887462	S	16	0	16	0.00005
Streptomyces aureoverticillatus	66871	S	16	13	29	0.00008
Streptomyces changanensis	2964669	S	16	19	35	0.00010
Streptomyces phaeolivaceus	2653200	S	16	17	33	0.00009
Streptomyces ficellus	1977088	S	16	15	31	0.00009
Streptomyces seoulensis	73044	S	15	16	31	0.00009
Streptomyces lincolnensis	1915	S	15	23	38	0.00011
Streptomyces hirsutus	35620	S	15	0	15	0.00004
Streptomyces finlayi	67296	S	15	9	24	0.00007
Streptomyces paludis	2282738	S	15	9	24	0.00007
Streptomyces griseocarneus	51201	S	14	11	25	0.00007
Streptomyces yangpuensis	1648182	S	14	16	30	0.00008
Streptomyces flavofungini	68200	S	14	19	33	0.00009
Streptomyces marincola	2878388	S	14	8	22	0.00006
Streptomyces luteoverticillatus	66425	S	14	10	24	0.00007
Streptomyces kanamyceticus	1967	S	14	14	28	0.00008
Streptomyces asoensis	249586	S	14	15	29	0.00008
Streptomyces lunaelactis	1535768	S	13	8	21	0.00006
Streptomyces actuosus	1885	S	13	17	30	0.00008
Streptomyces longwoodensis	68231	S	13	0	13	0.00004
Streptomyces armeniacus	83291	S	13	7	20	0.00006
Streptomyces gobiensis	2875706	S	13	5	18	0.00005
Streptomyces chromofuscus	42881	S	13	17	30	0.00008
Streptomyces nigrescens	1920	S	13	38	51	0.00014
Streptomyces prasinus	67345	S	13	15	28	0.00008
Streptomyces alboflavus	67267	S	13	13	26	0.00007
Streptomyces roseirectus	2768066	S	13	9	22	0.00006
Streptomyces aquilus	2548456	S	12	13	25	0.00007
Streptomyces nojiriensis	66374	S	12	17	29	0.00008
Streptomyces subrutilus	36818	S	12	11	23	0.00006
Streptomyces pristinaespiralis	38300	S	12	90	102	0.00029
Streptomyces luteogriseus	68233	S	12	0	12	0.00003
Streptomyces clavuligerus	1901	S	12	5	17	0.00005
Streptomyces nodosus	40318	S	12	9	21	0.00006
Streptomyces nitrosporeus	28894	S	12	9	21	0.00006
Streptomyces caniferus	285557	S	12	0	12	0.00003
Streptomyces fodineus	1904616	S	12	14	26	0.00007
Streptomyces sudanensis	436397	S	11	13	24	0.00007
Streptomyces scopuliridis	452529	S	11	0	11	0.00003
Streptomyces cynarae	2981134	S	11	10	21	0.00006
Streptomyces tsukubensis	83656	S	11	6	17	0.00005
Streptomyces rectiverticillatus	173860	S	11	9	20	0.00006
Streptomyces murinus	33900	S	11	57	68	0.00019
Streptomyces xanthophaeus	67385	S	11	12	23	0.00006
Streptomyces tubbatahanensis	2923272	S	11	5	16	0.00005
Streptomyces hundungensis	1077946	S	11	8	19	0.00005
Streptomyces pratensis	1169025	S	11	8	19	0.00005
Streptomyces pluripotens	1355015	S	11	7	18	0.00005
Streptomyces ferrugineus	1413221	S	11	14	25	0.00007
Streptomyces liliifuscus	2797636	S	11	9	20	0.00006
Streptomyces alfalfae	1642299	S	11	10	21	0.00006
Streptomyces incarnatus	665007	S	10	12	22	0.00006
Streptomyces peucetius	1950	S	10	7	17	0.00005
Streptomyces vinaceus	1960	S	10	9	19	0.00005
Streptomyces violaceus	1936	S	10	0	10	0.00003
Streptomyces camelliae	3004093	S	10	17	27	0.00008
Streptomyces lavendulae	1914	S	10	9	19	0.00005
Streptomyces liangshanensis	2717324	S	10	6	16	0.00005
Streptomyces celluloflavus	58344	S	10	0	10	0.00003
Streptomyces platensis	58346	S	10	21	31	0.00009
Streptomyces mobaraensis	35621	S	10	11	21	0.00006
Streptomyces avermitilis	33903	S	10	9	19	0.00005
Kitasatospora sp. NBC_01266	2903572	S	21	0	21	0.00006
Kitasatospora sp. CM 4170	3075627	S	14	17	31	0.00009
Kitasatospora sp. NA04385	2742135	S	10	28	38	0.00011
Kitasatospora purpeofusca	67352	S	13	0	13	0.00004
Kitasatospora herbaricolor	68217	S	13	0	13	0.00004
Kitasatospora cathayae	3004092	S	10	14	24	0.00007
Actinacidiphila glaucinigra	235986	S	13	0	13	0.00004
Streptacidiphilus sp. PB12-B1b	2705012	S	12	8	20	0.00006
Peterkaempfera bronchialis	2126346	S	13	9	22	0.00006
Yinghuangia sp. ASG 101	2896848	S	12	5	17	0.00005
Mycolicibacterium sp. TUM20985	3023370	S	16	10	26	0.00007
Mycolicibacterium sp. ND9-15	3042320	S	13	0	13	0.00004
Mycolicibacterium sp. MU0050	3064284	S	12	23	35	0.00010
Mycolicibacterium sp. YH-1	2908837	S	11	5	16	0.00005
Mycolicibacterium phocaicum	319706	S	69	83	152	0.00043
Mycolicibacterium mageritense	53462	S	58	25	83	0.00023
Mycolicibacterium anyangense	1431246	S	37	17	54	0.00015
Mycolicibacterium neoaurum	1795	S	33	14	47	0.00013
Mycolicibacterium litorale	758802	S	32	23	55	0.00015
Mycolicibacterium aubagnense	319707	S	20	11	31	0.00009
Mycolicibacterium helvum	1534349	S	20	7	27	0.00008
Mycolicibacterium fallax	1793	S	19	16	35	0.00010
Mycolicibacterium fortuitum	1766	S	18	11	29	0.00008
Mycolicibacterium goodii	134601	S	18	12	30	0.00008
Mycolicibacterium tokaiense	39695	S	17	7	24	0.00007
Mycolicibacterium aurum	1791	S	16	6	22	0.00006
Mycolicibacterium madagascariense	212765	S	16	7	23	0.00006
Mycolicibacterium poriferae	39694	S	16	8	24	0.00007
Mycolicibacterium aichiense	1799	S	15	10	25	0.00007
Mycolicibacterium sarraceniae	1534348	S	15	6	21	0.00006
Mycolicibacterium insubricum	444597	S	15	9	24	0.00007
Mycolicibacterium mucogenicum	56689	S	15	17	32	0.00009
Mycolicibacterium smegmatis	1772	S	15	9	24	0.00007
Mycolicibacterium arabiense	1286181	S	14	6	20	0.00006
Mycolicibacterium phlei	1771	S	14	11	25	0.00007
Mycolicibacterium boenickei	146017	S	14	11	25	0.00007
Mycolicibacterium parafortuitum	39692	S	14	8	22	0.00006
Mycolicibacterium diernhoferi	1801	S	13	7	20	0.00006
Mycolicibacterium holsaticum	152142	S	13	6	19	0.00005
Mycolicibacterium psychrotolerans	216929	S	13	8	21	0.00006
Mycolicibacterium grossiae	1552759	S	12	8	20	0.00006
Mycolicibacterium brumae	85968	S	12	8	20	0.00006
Mycolicibacterium gilvum	1804	S	12	9	21	0.00006
Mycolicibacterium hassiacum	46351	S	12	8	20	0.00006
Mycolicibacterium duvalii	39688	S	12	6	18	0.00005
Mycolicibacterium alvei	67081	S	11	6	17	0.00005
Mycolicibacterium crocinum	388459	S	11	18	29	0.00008
Mycolicibacterium confluentis	28047	S	11	4	15	0.00004
Mycolicibacterium rufum	318424	S	11	8	19	0.00005
Mycolicibacterium fluoranthenivorans	258505	S	11	4	15	0.00004
Mycolicibacterium moriokaense	39691	S	11	4	15	0.00004
Mycolicibacterium mengxianglii	2736649	S	11	3	14	0.00004
Mycolicibacterium rhodesiae	36814	S	10	4	14	0.00004
Mycolicibacterium pulveris	36813	S	10	5	15	0.00004
Mycolicibacterium rutilum	370526	S	10	6	16	0.00005
Mycolicibacterium vaccae	1810	S	10	8	18	0.00005
Mycolicibacterium thermoresistibile	1797	S	10	5	15	0.00004
Mycobacterium sp. DL592	2675524	S	27	13	40	0.00011
Mycobacterium sp. NBC_00419	2975989	S	20	0	20	0.00006
Mycobacterium sp. JS623	212767	S	19	5	24	0.00007
Mycobacterium sp. ELW1	1547487	S	17	13	30	0.00008
Mycobacterium sp. EPa45	1545728	S	16	8	24	0.00007
Mycobacterium sp. IDR2000157661	2867005	S	16	8	24	0.00007
Mycobacterium sp. SMC-8	2857060	S	13	11	24	0.00007
Mycobacterium sp. 20KCMC460	2903536	S	12	8	20	0.00006
Mycobacterium sp. SMC-4	2857059	S	10	6	16	0.00005
Mycobacterium sp. DL	3145017	S	10	0	10	0.00003
Mycobacterium parmense	185642	S	12	9	21	0.00006
Mycobacterium kubicae	120959	S	10	6	16	0.00005
Mycobacterium stomatepiae	470076	S	10	7	17	0.00005
Mycobacterium avium	1764	S	17	52	69	0.00019
Mycobacterium dioxanotrophicus	482462	S	20	9	29	0.00008
Mycobacterium adipatum	1682113	S	15	9	24	0.00007
Mycobacterium gordonae	1778	S	14	5	19	0.00005
Mycobacterium branderi	43348	S	13	5	18	0.00005
Mycobacterium heckeshornense	110505	S	10	5	15	0.00004
Mycobacteroides abscessus	36809	S	19	63	82	0.00023
Mycobacteroides chelonae	1774	S	11	5	16	0.00005
Mycolicibacter hiberniae	29314	S	10	8	18	0.00005
Nocardia sp. NBC_01327	2903593	S	12	0	12	0.00003
Nocardia sp. NBC_01730	2975998	S	11	0	11	0.00003
Nocardia asteroides	1824	S	39	28	67	0.00019
Nocardia cyriacigeorgica	135487	S	25	23	48	0.00014
Nocardia brasiliensis	37326	S	23	11	34	0.00010
Nocardia yamanashiensis	209247	S	19	8	27	0.00008
Nocardia terpenica	455432	S	18	8	26	0.00007
Nocardia vinacea	96468	S	17	0	17	0.00005
Nocardia farcinica	37329	S	16	17	33	0.00009
Nocardia gipuzkoensis	2749991	S	14	9	23	0.00006
Nocardia seriolae	37332	S	14	8	22	0.00006
Nocardia arthritidis	228602	S	13	4	17	0.00005
Nocardia puris	208602	S	12	0	12	0.00003
Nocardia huaxiensis	2755382	S	12	5	17	0.00005
Nocardia tengchongensis	2055889	S	11	6	17	0.00005
Nocardia yunnanensis	2382165	S	10	5	15	0.00004
Rhodococcus sp. SGAir0479	2567884	S	12	28	40	0.00011
Rhodococcus sp. X156	2499145	S	10	9	19	0.00005
Rhodococcus opacus	37919	S	22	106	128	0.00036
Rhodococcus antarcticus	2987751	S	10	6	16	0.00005
Prescottella equi	43767	S	10	8	18	0.00005
Rhodococcoides fascians	1828	S	11	5	16	0.00005
Gordonia sp. X0973	2742602	S	91	58	149	0.00042
Gordonia sp. NB41Y	875808	S	11	6	17	0.00005
Gordonia sp. PP30	2935861	S	11	7	18	0.00005
Gordonia phthalatica	1136941	S	16	10	26	0.00007
Gordonia terrae	2055	S	15	14	29	0.00008
Gordonia polyisoprenivorans	84595	S	15	29	44	0.00012
Gordonia hydrophobica	40516	S	14	0	14	0.00004
Gordonia iterans	1004901	S	13	7	20	0.00006
Gordonia malaquae	410332	S	12	0	12	0.00003
Gordonia insulae	2420509	S	11	5	16	0.00005
Gordonia rubripertincta	36822	S	10	20	30	0.00008
Gordonia amarae	36821	S	10	5	15	0.00004
Gordonia jinghuaiqii	2758710	S	10	5	15	0.00004
Tsukamurella paurometabola	2061	S	13	12	25	0.00007
Microbacterium sp. No. 7	1714373	S	18	21	39	0.00011
Microbacterium sp. ProA8	3153754	S	15	0	15	0.00004
Microbacterium sp. PM5	2014534	S	15	14	29	0.00008
Microbacterium sp. 10M-3C3	2483401	S	15	22	37	0.00010
Microbacterium sp. zg-B96	3049069	S	14	21	35	0.00010
Microbacterium sp. AZCO	3142976	S	13	0	13	0.00004
Microbacterium sp. AB	2981139	S	12	11	23	0.00006
Microbacterium sp. 4R-513	2567934	S	12	11	23	0.00006
Microbacterium sp. YJN-G	2763257	S	10	16	26	0.00007
Microbacterium aurum	36805	S	28	28	56	0.00016
Microbacterium testaceum	2033	S	19	15	34	0.00010
Microbacterium oleivorans	273677	S	18	13	31	0.00009
Microbacterium hominis	162426	S	16	84	100	0.00028
Microbacterium azadirachtae	582680	S	12	9	21	0.00006
Microbacterium esteraromaticum	57043	S	10	7	17	0.00005
Microbacterium rhizosphaerae	1678237	S	10	6	16	0.00005
Microbacterium oxydans	82380	S	10	22	32	0.00009
Agromyces protaetiae	2509455	S	15	13	28	0.00008
Leucobacter muris	1935379	S	12	13	25	0.00007
Leucobacter rhizosphaerae	2932245	S	10	6	16	0.00005
Leucobacter allii	2932247	S	10	7	17	0.00005
Rathayibacter sp. VKM Ac-2760	2609253	S	10	29	39	0.00011
Clavibacter michiganensis	28447	S	11	47	58	0.00016
Salinibacterium sp. ZJ70	2708084	S	11	9	20	0.00006
Humibacter ginsenosidimutans	2599293	S	11	7	18	0.00005
Microterricola viridarii	412690	S	11	9	20	0.00006
Arthrobacter sp. NEB 688	904039	S	21	45	66	0.00019
Arthrobacter agilis	37921	S	11	14	25	0.00007
Arthrobacter antioxidans	2895818	S	10	16	26	0.00007
Kocuria rosea	1275	S	11	20	31	0.00009
Janibacter sp. A1S7	3115209	S	11	0	11	0.00003
Janibacter sp. DB-40	3028808	S	10	14	24	0.00007
Janibacter limosus	53458	S	19	16	35	0.00010
Janibacter melonis	262209	S	16	15	31	0.00009
Janibacter indicus	857417	S	10	32	42	0.00012
Phycicoccus sp. HDW14	2714941	S	27	33	60	0.00017
Phycicoccus endophyticus	1690220	S	22	24	46	0.00013
Knoellia sp. S7-12	3126698	S	27	0	27	0.00008
Terrabacter sp. C0L_2	3108389	S	20	0	20	0.00006
Intrasporangium calvum	53358	S	17	21	38	0.00011
Pedococcus dokdonensis	443156	S	17	15	32	0.00009
Arsenicicoccus sp. oral taxon 190	1658671	S	12	11	23	0.00006
Nostocoides sp. HKS02	1813880	S	11	9	20	0.00006
Cellulomonas sp. NS3	2973977	S	15	16	31	0.00009
Cellulomonas sp. NTE-D12	2962632	S	11	0	11	0.00003
Cellulomonas fimi	1708	S	14	21	35	0.00010
Cellulomonas iranensis	76862	S	11	16	27	0.00008
Cellulomonas taurus	2729175	S	10	9	19	0.00005
Ornithinimicrobium flavum	1288636	S	15	12	27	0.00008
Ornithinimicrobium ciconiae	2594265	S	14	7	21	0.00006
Serinicoccus marinus	247333	S	11	14	25	0.00007
Cellulosimicrobium cellulans	1710	S	15	47	62	0.00017
Xylanimonas protaetiae	2509457	S	13	13	26	0.00007
Brevibacterium sp. BRM-1	2999062	S	10	22	32	0.00009
Barrientosiimonas endolithica	1535208	S	17	22	39	0.00011
Allobranchiibius sp. GilTou73	2904523	S	10	6	16	0.00005
Georgenia yuyongxinii	2589797	S	11	9	20	0.00006
Ruania zhangjianzhongii	2603206	S	12	5	17	0.00005
Kytococcus sedentarius	1276	S	10	9	19	0.00005
Nocardioides sp. JS614	196162	S	15	20	35	0.00010
Nocardioides sp. S-1144	2582905	S	14	13	27	0.00008
Nocardioides sp. Arc9.136	2996826	S	14	15	29	0.00008
Nocardioides sp. HDW12B	2714939	S	13	9	22	0.00006
Nocardioides sp. LMS-CY	2840457	S	12	9	21	0.00006
Nocardioides sp. W7	2931390	S	12	9	21	0.00006
Nocardioides sp. cx-173	2898796	S	11	9	20	0.00006
Nocardioides scoriae	642780	S	15	13	28	0.00008
Nocardioides humi	449461	S	13	11	24	0.00007
Nocardioides campestrisoli	2736757	S	13	10	23	0.00006
Nocardioides panacis	2849501	S	11	8	19	0.00005
Nocardioides rotundus	1774216	S	11	9	20	0.00006
Nocardioides coralli	2872154	S	10	7	17	0.00005
Nocardioides piscis	2714938	S	10	7	17	0.00005
Micropruina glycogenica	75385	S	153	58	211	0.00059
Pimelobacter simplex	2045	S	17	14	31	0.00009
Friedmanniella luteola	546871	S	12	7	19	0.00005
Tessaracoccus flavescens	399497	S	18	12	30	0.00008
Tessaracoccus defluvii	1285901	S	18	10	28	0.00008
Tessaracoccus flavus	1610493	S	18	8	26	0.00007
Tessaracoccus aquimaris	1332264	S	12	7	19	0.00005
Tessaracoccus palaemonis	2829499	S	10	18	28	0.00008
Propioniciclava sp. MC1595	2760308	S	36	25	61	0.00017
Propioniciclava coleopterorum	2714937	S	15	12	27	0.00008
Microlunatus phosphovorus	29405	S	19	6	25	0.00007
Microlunatus sagamiharensis	546874	S	10	6	16	0.00005
Brooklawnia propionicigenes	3041175	S	28	12	40	0.00011
Propionibacterium freudenreichii	1744	S	12	7	19	0.00005
Kribbella sp. HUAS MG21	3160966	S	17	0	17	0.00005
Kribbella sp. NBC_00709	2975972	S	13	0	13	0.00004
Kribbella flavida	182640	S	14	9	23	0.00006
Micromonospora sp. NBC_01813	2975988	S	17	0	17	0.00005
Micromonospora sp. NBC_01796	2975987	S	14	0	14	0.00004
Micromonospora sp. WMMD882	3015151	S	13	18	31	0.00009
Micromonospora sp. NBC_01699	2975984	S	11	0	11	0.00003
Micromonospora sp. NBC_00821	2975977	S	11	0	11	0.00003
Micromonospora sp. FIMYZ51	3051832	S	10	0	10	0.00003
Micromonospora sp. CCTCC AA 2012012	3111921	S	10	0	10	0.00003
Micromonospora sp. WMMD812	3015152	S	10	14	24	0.00007
Verrucosispora sp. WMMD573	3015149	S	10	35	45	0.00013
Micromonospora craniellae	2294034	S	14	18	32	0.00009
Micromonospora halotolerans	709879	S	13	28	41	0.00012
Micromonospora coxensis	356852	S	12	20	32	0.00009
Micromonospora inositola	47865	S	12	18	30	0.00008
Micromonospora maris	1003110	S	12	6	18	0.00005
Micromonospora profundi	1420889	S	11	11	22	0.00006
Micromonospora cathayae	3028804	S	10	13	23	0.00006
Micromonospora viridifaciens	1881	S	10	14	24	0.00007
Micromonospora terminaliae	1914461	S	10	21	31	0.00009
Micromonospora globbae	1894969	S	10	0	10	0.00003
Micromonospora zamorensis	709883	S	10	16	26	0.00007
Actinoplanes sp. NBC_00393	2975953	S	21	0	21	0.00006
Actinoplanes sp. N902-109	649831	S	10	6	16	0.00005
Actinoplanes sp. OR16	946334	S	10	7	17	0.00005
Actinoplanes sp. L3-i22	2836373	S	10	9	19	0.00005
Actinoplanes sichuanensis	512349	S	20	8	28	0.00008
Actinoplanes teichomyceticus	1867	S	12	9	21	0.00006
Actinoplanes oblitus	3040509	S	11	14	25	0.00007
Actinoplanes ianthinogenes	122358	S	10	8	18	0.00005
Dactylosporangium sp. NBC_01737	2975959	S	32	0	32	0.00009
Dactylosporangium sp. AC04546	2862460	S	28	0	28	0.00008
Dactylosporangium aurantiacum	35754	S	20	11	31	0.00009
Dactylosporangium fulvum	53359	S	18	13	31	0.00009
Dactylosporangium roseum	47989	S	11	8	19	0.00005
Plantactinospora sp. ZYX-F-223	3144103	S	17	0	17	0.00005
Plantactinospora sp. KBS50	2024580	S	11	21	32	0.00009
Phytohabitans suffuscus	624315	S	18	10	28	0.00008
Phytohabitans flavus	1076124	S	13	6	19	0.00005
Actinocatenispora thailandica	227318	S	13	8	21	0.00006
Polymorphospora rubra	338584	S	17	11	28	0.00008
Catellatospora sp. IY07-71	2728827	S	13	7	20	0.00006
Amorphoplanes friuliensis	196914	S	12	5	17	0.00005
Couchioplanes caeruleus	56438	S	10	6	16	0.00005
Amycolatopsis sp. NBC_01480	2903562	S	19	0	19	0.00005
Amycolatopsis sp. FDAARGOS 1241	2778070	S	18	13	31	0.00009
Amycolatopsis sp. YIM 10	2653857	S	18	14	32	0.00009
Amycolatopsis sp. Hca4	2742131	S	16	22	38	0.00011
Amycolatopsis sp. DSM 110486	2865832	S	14	20	34	0.00010
Amycolatopsis sp. 2-2	715472	S	13	17	30	0.00008
Amycolatopsis sp. CA-230715	2745196	S	12	5	17	0.00005
Amycolatopsis sp. cg5	3238802	S	12	0	12	0.00003
Amycolatopsis sp. NBC_00345	2975955	S	12	0	12	0.00003
Amycolatopsis sp. cg9	3238801	S	11	0	11	0.00003
Amycolatopsis sp. DG1A-15b	3052846	S	11	20	31	0.00009
Amycolatopsis sp. cg13	3238807	S	10	0	10	0.00003
Amycolatopsis sp. 2-15	715471	S	10	15	25	0.00007
Amycolatopsis sp. NBC_01488	2903563	S	10	0	10	0.00003
Amycolatopsis albispora	1804986	S	17	17	34	0.00010
Amycolatopsis mediterranei	33910	S	12	19	31	0.00009
Amycolatopsis aidingensis	2842453	S	12	5	17	0.00005
Amycolatopsis acidiphila	715473	S	11	7	18	0.00005
Amycolatopsis mongoliensis	715475	S	11	14	25	0.00007
Amycolatopsis cynarae	2995223	S	10	6	16	0.00005
Pseudonocardia sp. HH130630-07	1690815	S	16	16	32	0.00009
Pseudonocardia sp. DSM 110487	2865833	S	15	6	21	0.00006
Pseudonocardia sp. AL041005-10	445576	S	10	12	22	0.00006
Pseudonocardia autotrophica	2074	S	13	7	20	0.00006
Pseudonocardia broussonetiae	2736640	S	13	8	21	0.00006
Pseudonocardia petroleophila	37331	S	11	9	20	0.00006
Pseudonocardia dioxanivorans	240495	S	11	6	17	0.00005
Pseudonocardia abyssalis	2792008	S	11	8	19	0.00005
Saccharopolyspora erythraea	1836	S	14	9	23	0.00006
Saccharopolyspora sp. SCSIO 74807	3118084	S	11	0	11	0.00003
Saccharopolyspora gregorii	33914	S	12	12	24	0.00007
Saccharothrix sp. HUAS TT1	3231910	S	20	0	20	0.00006
Saccharothrix sp. 6-C	2781735	S	11	9	20	0.00006
Saccharothrix espanaensis	103731	S	15	10	25	0.00007
Saccharothrix syringae	103733	S	13	10	23	0.00006
Lentzea sp. NBC_00516	2903582	S	13	0	13	0.00004
Lentzea sp. HUAS12	2951806	S	11	6	17	0.00005
Lentzea guizhouensis	1586287	S	10	5	15	0.00004
Kutzneria chonburiensis	1483604	S	15	7	22	0.00006
Kutzneria albida	43357	S	14	7	21	0.00006
Kutzneria sp. CA-103260	2802641	S	14	7	21	0.00006
Actinoalloteichus sp. AHMU CJ021	2072503	S	12	0	12	0.00003
Actinosynnema pretiosum	42197	S	12	24	36	0.00010
Actinokineospora sp. UTMC 2448	2268449	S	15	10	25	0.00007
Crossiella sp. CA-258035	2981138	S	15	9	24	0.00007
Allokutzneria albata	211114	S	13	7	20	0.00006
Kibdelosporangium phytohabitans	860235	S	12	4	16	0.00005
Prauserella marina	530584	S	12	3	15	0.00004
Umezawaea sp. Da 62-37	3075927	S	11	5	16	0.00005
Nonomuraea sp. NBC_01738	2976003	S	20	0	20	0.00006
Nonomuraea sp. NBC_00507	2976002	S	16	0	16	0.00005
Nonomuraea phyllanthi	2219224	S	21	14	35	0.00010
Nonomuraea coxensis	404386	S	16	13	29	0.00008
Nonomuraea fuscirosea	1291556	S	15	0	15	0.00004
[Actinomadura] parvosata	1955412	S	15	12	27	0.00008
Nonomuraea gerenzanensis	93944	S	12	10	22	0.00006
Nonomuraea glycinis	2047744	S	12	0	12	0.00003
Streptosporangium sp. NBC_01756	2975950	S	13	0	13	0.00004
Streptosporangium roseum	2001	S	12	17	29	0.00008
Actinomadura sp. WMMB 499	1219491	S	13	9	22	0.00006
Actinomadura sp. NAK00032	2742128	S	12	11	23	0.00006
Actinomadura verrucosospora	46165	S	14	13	27	0.00008
Actinomadura madurae	1993	S	10	9	19	0.00005
Thermomonospora amylolytica	1411117	S	13	11	24	0.00007
Actinoallomurus sp. NBC_01490	2903557	S	19	0	19	0.00005
Spirillospora sp. NBC_01491	2976007	S	10	0	10	0.00003
Bifidobacterium adolescentis	1680	S	33	14	47	0.00013
Bifidobacterium longum	216816	S	30	100	130	0.00037
Bifidobacterium subtile	77635	S	14	2	16	0.00005
Bifidobacterium pseudocatenulatum	28026	S	13	3	16	0.00005
Bifidobacterium bifidum	1681	S	10	24	34	0.00010
Schaalia odontolytica	1660	S	10	3	13	0.00004
Nakamurella multipartita	53461	S	71	37	108	0.00030
Modestobacter italicus	2732864	S	10	0	10	0.00003
Frankia sp. QA3	710111	S	11	10	21	0.00006
Pseudofrankia inefficax	298654	S	10	4	14	0.00004
Jiangella alkaliphila	419479	S	16	10	26	0.00007
Jiangella sp. DSM 45060	1798224	S	15	10	25	0.00007
Kineococcus sp. NBC_00420	2903564	S	12	0	12	0.00003
Catenulispora acidiphila	304895	S	12	5	17	0.00005
Baekduia alba	2997333	S	18	6	24	0.00007
Baekduia soli	496014	S	13	5	18	0.00005
Svornostia abyssi	2898438	S	14	0	14	0.00004
Conexibacter sp. SYSU D00693	2812560	S	14	6	20	0.00006
Conexibacter woesei	191495	S	18	5	23	0.00006
Paraconexibacter sp. AEG42_29	2997339	S	14	0	14	0.00004
Paraconexibacter antarcticus	2949664	S	12	3	15	0.00004
Capillimicrobium parvum	2884022	S	11	3	14	0.00004
Collinsella aerofaciens	74426	S	26	12	38	0.00011
Dermatobacter hominis	2884263	S	46	14	60	0.00017
Iamia majanohamensis	467976	S	11	4	15	0.00004
Aquihabitans sp. G128	2849779	S	13	4	17	0.00005
Egibacter rhizosphaerae	1670831	S	10	1	11	0.00003
Bacillus cereus	1396	S	30	83	113	0.00032
Bacillus thuringiensis	1428	S	19	71	90	0.00025
Bacillus mycoides	1405	S	17	17	34	0.00010
Bacillus velezensis	492670	S	11	90	101	0.00028
Bacillus subtilis	1423	S	10	42	52	0.00015
Lysinibacillus fusiformis	28031	S	12	15	27	0.00008
Priestia megaterium	1404	S	13	14	27	0.00008
Peribacillus frigoritolerans	450367	S	12	34	46	0.00013
Paenibacillus mucilaginosus	61624	S	18	4	22	0.00006
Paenibacillus polymyxa	1406	S	13	63	76	0.00021
Brevibacillus brevis	1393	S	11	15	26	0.00007
Staphylococcus aureus	1280	S	16	84	100	0.00028
Streptococcus parasuis	1501662	S	295	98	393	0.00111
Streptococcus suis	1307	S	67	107	174	0.00049
Streptococcus oriscaviae	2781599	S	52	2	54	0.00015
Streptococcus ferus	1345	S	31	2	33	0.00009
Streptococcus thermophilus	1308	S	28	191	219	0.00062
Lactococcus lactis	1358	S	56	77	133	0.00037
Lactococcus raffinolactis	1366	S	25	2	27	0.00008
Lactobacillus delbrueckii	1584	S	18	25	43	0.00012
Lacticaseibacillus manihotivorans	88233	S	28	4	32	0.00009
Lacticaseibacillus paracasei	1597	S	24	58	82	0.00023
Ligilactobacillus salivarius	1624	S	12	5	17	0.00005
Lactiplantibacillus plantarum	1590	S	16	13	29	0.00008
Liquorilactobacillus nagelii	82688	S	10	2	12	0.00003
Enterococcus hirae	1354	S	11	25	36	0.00010
Trichococcus flocculiformis	82803	S	16	3	19	0.00005
Clostridium sp. DL-VIII	641107	S	15	8	23	0.00006
Clostridium botulinum	1491	S	36	18	54	0.00015
Clostridium gelidum	704125	S	30	4	34	0.00010
Clostridium saccharoperbutylacetonicum	36745	S	26	5	31	0.00009
Clostridium estertheticum	238834	S	24	4	28	0.00008
Clostridium perfringens	1502	S	23	179	202	0.00057
Clostridium beijerinckii	1520	S	21	24	45	0.00013
Clostridium intestinale	36845	S	18	2	20	0.00006
Clostridium baratii	1561	S	14	2	16	0.00005
Clostridium pasteurianum	1501	S	14	1	15	0.00004
Clostridium tagluense	360422	S	12	2	14	0.00004
Clostridium kluyveri	1534	S	10	1	11	0.00003
Faecalibacterium prausnitzii	853	S	115	123	238	0.00067
Faecalibacterium taiwanense	3030638	S	12	0	12	0.00003
Vescimonas fastidiosa	2714353	S	14	19	33	0.00009
Vescimonas coprocola	2714355	S	12	7	19	0.00005
