# Constructed from biom file
#OTU ID	0-kraken_report	1-kraken_report	2-kraken_report
2420509	31.0	13.0	16.0
410332	22.0	17.0	12.0
84595	34.0	39.0	44.0
2597659	16.0	0.0	0.0
1701090	63.0	40.0	0.0
249058	11.0	0.0	0.0
39122	35.0	22.0	0.0
2975992	21.0	10.0	0.0
2975997	19.0	0.0	0.0
1047172	28.0	0.0	0.0
2975991	17.0	0.0	0.0
2975998	14.0	0.0	11.0
2903594	14.0	0.0	0.0
2975993	13.0	11.0	0.0
2975990	12.0	12.0	0.0
2903593	11.0	0.0	12.0
1824	113.0	50.0	67.0
135487	59.0	34.0	48.0
37326	47.0	22.0	34.0
455432	43.0	21.0	26.0
37330	40.0	0.0	0.0
209247	35.0	16.0	27.0
228602	32.0	17.0	17.0
480035	35.0	16.0	0.0
37329	40.0	33.0	33.0
2382165	32.0	22.0	15.0
2055889	32.0	0.0	17.0
2755382	28.0	19.0	17.0
204891	29.0	14.0	0.0
37332	29.0	17.0	22.0
2749991	29.0	0.0	23.0
2984338	26.0	0.0	0.0
96468	18.0	13.0	17.0
1823	21.0	0.0	0.0
53431	16.0	0.0	0.0
208602	16.0	0.0	12.0
2213200	19.0	0.0	0.0
1141657	12.0	0.0	0.0
2507582	31.0	0.0	0.0
1805827	26.0	0.0	0.0
2962047	26.0	0.0	0.0
2499145	24.0	0.0	19.0
1302308	19.0	0.0	0.0
2789739	28.0	0.0	0.0
2742603	23.0	0.0	0.0
679318	13.0	0.0	0.0
1564114	12.0	0.0	0.0
334542	91.0	76.0	0.0
37919	103.0	44.0	128.0
103816	113.0	0.0	0.0
300028	15.0	0.0	0.0
99653	19.0	0.0	0.0
2987751	14.0	19.0	16.0
1829	25.0	0.0	0.0
43767	48.0	43.0	18.0
1828	24.0	19.0	16.0
38305	59.0	0.0	0.0
3017361	24.0	0.0	0.0
1032851	27.0	0.0	0.0
2883169	14.0	0.0	0.0
1727	22.0	0.0	0.0
38304	35.0	0.0	0.0
2061	38.0	20.0	25.0
57704	29.0	33.0	0.0
2929795	15.0	0.0	0.0
546160	33.0	0.0	0.0
139021	16.0	0.0	0.0
2760083	16.0	0.0	0.0
1714373	116.0	140.0	39.0
2048898	85.0	54.0	0.0
2925844	61.0	42.0	0.0
2014534	61.0	97.0	29.0
2763257	65.0	57.0	26.0
3135257	40.0	35.0	0.0
3049069	53.0	43.0	35.0
2567934	50.0	44.0	23.0
3142976	33.0	38.0	13.0
3157631	32.0	28.0	0.0
1906742	45.0	33.0	0.0
2483401	46.0	64.0	37.0
3049070	37.0	45.0	0.0
3153754	26.0	38.0	15.0
3135262	26.0	29.0	0.0
3135263	26.0	19.0	0.0
3135264	25.0	18.0	0.0
2909588	36.0	58.0	0.0
2962064	35.0	39.0	0.0
2734618	39.0	39.0	0.0
1906274	33.0	27.0	0.0
3050384	33.0	22.0	0.0
367477	33.0	28.0	0.0
2875948	30.0	25.0	0.0
3019890	36.0	38.0	0.0
2654193	22.0	25.0	0.0
3135260	20.0	11.0	0.0
3135255	19.0	30.0	0.0
2606451	46.0	41.0	0.0
3049073	30.0	44.0	0.0
2981139	23.0	33.0	23.0
912630	24.0	49.0	0.0
3025663	26.0	20.0	0.0
3049071	31.0	60.0	0.0
3140649	16.0	17.0	0.0
2861281	92.0	128.0	0.0
3049072	27.0	41.0	0.0
2995140	25.0	22.0	0.0
2603598	99.0	99.0	0.0
3135258	13.0	23.0	0.0
1696072	99.0	0.0	0.0
2268461	17.0	29.0	0.0
36805	183.0	381.0	56.0
57043	71.0	43.0	17.0
2033	59.0	55.0	34.0
162426	172.0	177.0	100.0
84292	55.0	34.0	0.0
273677	38.0	53.0	31.0
69362	37.0	31.0	0.0
2782167	39.0	53.0	0.0
683047	37.0	16.0	0.0
156977	35.0	31.0	0.0
3079935	25.0	19.0	0.0
2782168	35.0	25.0	0.0
82380	57.0	52.0	32.0
104336	57.0	62.0	0.0
1678237	30.0	27.0	16.0
582680	31.0	37.0	21.0
370764	27.0	31.0	0.0
3028316	26.0	24.0	0.0
2614639	29.0	20.0	0.0
2614638	26.0	25.0	0.0
2851646	29.0	14.0	0.0
1572644	27.0	19.0	0.0
515415	26.0	24.0	0.0
904291	29.0	22.0	0.0
344163	24.0	37.0	0.0
33918	64.0	58.0	0.0
2851649	28.0	32.0	0.0
3242192	17.0	17.0	0.0
2782169	23.0	33.0	0.0
2782166	22.0	0.0	0.0
2541726	23.0	0.0	0.0
2909587	21.0	20.0	0.0
743009	18.0	15.0	0.0
1072463	18.0	16.0	0.0
2509458	14.0	25.0	0.0
69367	14.0	0.0	0.0
1784719	57.0	41.0	0.0
2932247	34.0	31.0	17.0
2932245	31.0	20.0	16.0
2873270	34.0	39.0	0.0
1935379	39.0	30.0	25.0
2875729	17.0	0.0	0.0
283878	17.0	0.0	0.0
340320	13.0	14.0	0.0
2498704	25.0	0.0	0.0
2932244	19.0	18.0	0.0
3156399	11.0	0.0	0.0
2509455	25.0	21.0	28.0
1858653	21.0	0.0	0.0
2592652	20.0	0.0	0.0
453304	17.0	14.0	0.0
2781962	16.0	0.0	0.0
1389020	16.0	0.0	0.0
659012	17.0	17.0	0.0
2929802	17.0	0.0	0.0
2175619	67.0	0.0	0.0
2175648	21.0	0.0	0.0
2035	64.0	56.0	0.0
2609253	44.0	0.0	39.0
3144168	10.0	0.0	0.0
110937	36.0	22.0	0.0
1671680	18.0	0.0	0.0
59737	13.0	0.0	0.0
3153752	16.0	0.0	0.0
2933290	24.0	0.0	0.0
3068634	32.0	25.0	0.0
399736	29.0	0.0	0.0
684552	16.0	0.0	0.0
3143936	15.0	0.0	0.0
2724914	23.0	0.0	0.0
2781978	20.0	0.0	0.0
150026	26.0	0.0	0.0
1575	17.0	16.0	0.0
2963406	20.0	0.0	0.0
279828	19.0	0.0	0.0
1804990	27.0	0.0	0.0
2994971	18.0	0.0	0.0
3152363	18.0	0.0	0.0
2905871	20.0	0.0	0.0
2735133	13.0	13.0	0.0
2759943	20.0	0.0	0.0
2419774	26.0	0.0	0.0
412690	44.0	21.0	20.0
28447	40.0	0.0	58.0
1978566	36.0	15.0	0.0
256821	18.0	14.0	0.0
1729695	17.0	12.0	0.0
1795630	18.0	0.0	0.0
1268041	12.0	0.0	0.0
2708338	12.0	0.0	0.0
2508880	10.0	0.0	0.0
1619308	20.0	0.0	0.0
2985506	19.0	0.0	0.0
2599293	18.0	0.0	18.0
2773266	14.0	0.0	0.0
1162966	14.0	0.0	0.0
2596912	14.0	0.0	0.0
2683590	13.0	0.0	0.0
2963431	58.0	0.0	0.0
3115209	21.0	0.0	11.0
3028808	24.0	0.0	24.0
2761047	41.0	0.0	0.0
262209	84.0	31.0	31.0
53458	74.0	17.0	35.0
857417	137.0	56.0	42.0
103817	37.0	0.0	0.0
1285192	18.0	0.0	0.0
2714941	112.0	25.0	60.0
1690220	95.0	16.0	46.0
443156	108.0	24.0	32.0
1658671	79.0	0.0	23.0
53358	72.0	0.0	38.0
3126698	65.0	10.0	27.0
1813880	54.0	14.0	20.0
3108389	51.0	17.0	20.0
904039	117.0	26.0	66.0
2578107	37.0	0.0	0.0
2879617	24.0	0.0	0.0
1849032	27.0	0.0	0.0
1494608	14.0	0.0	0.0
2996261	20.0	0.0	0.0
37928	22.0	0.0	0.0
1670	22.0	0.0	0.0
656366	34.0	0.0	0.0
37921	18.0	17.0	25.0
2211210	16.0	0.0	0.0
2886936	15.0	0.0	0.0
2886940	16.0	0.0	0.0
72000	117.0	73.0	0.0
1275	26.0	17.0	31.0
1272	20.0	0.0	0.0
446860	17.0	0.0	0.0
1270	105.0	105.0	0.0
361575	48.0	0.0	0.0
3018929	25.0	0.0	0.0
728066	16.0	0.0	0.0
3238584	15.0	11.0	0.0
2020377	16.0	0.0	0.0
322009	22.0	0.0	0.0
37927	16.0	0.0	0.0
3073268	31.0	0.0	0.0
2567881	16.0	0.0	0.0
169134	19.0	17.0	0.0
37923	29.0	23.0	0.0
43675	20.0	19.0	0.0
162496	20.0	0.0	0.0
1933880	21.0	0.0	0.0
3073064	29.0	19.0	0.0
2003551	37.0	0.0	0.0
2591145	29.0	20.0	0.0
2973977	24.0	0.0	31.0
2962632	15.0	0.0	11.0
2904790	22.0	0.0	0.0
2704467	22.0	0.0	0.0
3039384	21.0	0.0	0.0
2871170	19.0	0.0	0.0
1708	43.0	46.0	35.0
2968085	27.0	0.0	0.0
2968084	23.0	0.0	0.0
2729175	23.0	0.0	19.0
2566013	25.0	16.0	0.0
2968083	23.0	0.0	0.0
11	23.0	0.0	0.0
2819978	19.0	0.0	0.0
1711	20.0	0.0	0.0
2608402	20.0	19.0	0.0
2819979	16.0	18.0	0.0
1138587	19.0	0.0	0.0
545619	14.0	0.0	0.0
2654547	24.0	14.0	0.0
2758442	19.0	0.0	0.0
1179673	16.0	0.0	0.0
2283195	57.0	0.0	0.0
2934161	34.0	0.0	0.0
2934158	28.0	0.0	0.0
2594265	29.0	14.0	21.0
2508882	29.0	0.0	0.0
1288636	25.0	13.0	27.0
2908651	12.0	0.0	0.0
2593973	18.0	0.0	0.0
1078471	37.0	0.0	0.0
1758689	34.0	17.0	0.0
247333	31.0	13.0	25.0
767452	22.0	0.0	0.0
2575923	35.0	21.0	0.0
2999062	23.0	0.0	32.0
2777556	15.0	0.0	0.0
33889	62.0	34.0	0.0
199591	26.0	0.0	0.0
273384	42.0	0.0	0.0
1703	22.0	0.0	0.0
2909229	11.0	0.0	0.0
1274	65.0	25.0	0.0
2762331	30.0	0.0	0.0
2770551	41.0	0.0	0.0
1535208	32.0	17.0	39.0
2904523	30.0	0.0	16.0
571913	25.0	0.0	0.0
1710	61.0	56.0	62.0
2587808	17.0	0.0	0.0
3163031	10.0	0.0	0.0
372663	30.0	0.0	0.0
139208	29.0	0.0	0.0
2509457	18.0	0.0	26.0
186189	17.0	13.0	0.0
3239420	18.0	13.0	0.0
3069708	21.0	0.0	0.0
1903186	16.0	0.0	0.0
2759167	15.0	0.0	0.0
2996004	28.0	0.0	0.0
556288	28.0	0.0	0.0
1331682	24.0	0.0	0.0
1652028	19.0	0.0	0.0
3120520	23.0	14.0	0.0
2917725	26.0	0.0	0.0
2585135	22.0	0.0	0.0
2589797	17.0	0.0	20.0
2483799	17.0	0.0	0.0
2603206	16.0	0.0	17.0
2897774	14.0	0.0	0.0
2779775	11.0	0.0	0.0
2675754	33.0	0.0	0.0
2171623	55.0	24.0	0.0
84757	20.0	0.0	0.0
2819238	35.0	0.0	0.0
1133546	24.0	0.0	0.0
2716227	22.0	0.0	0.0
100225	17.0	0.0	0.0
3030830	20.0	0.0	0.0
60920	15.0	0.0	0.0
1276	32.0	0.0	19.0
1930058	30.0	15.0	0.0
196162	218.0	152.0	35.0
2840457	170.0	111.0	21.0
2017486	87.0	24.0	0.0
2931390	69.0	44.0	21.0
110319	65.0	27.0	0.0
2760705	51.0	17.0	0.0
2917724	55.0	26.0	0.0
2898796	51.0	30.0	20.0
2895565	45.0	24.0	0.0
2582905	49.0	31.0	27.0
3044187	50.0	0.0	0.0
2996826	52.0	22.0	29.0
2592334	40.0	24.0	0.0
2884264	38.0	14.0	0.0
2976000	27.0	14.0	0.0
2714939	34.0	23.0	22.0
2763008	37.0	20.0	0.0
2662361	46.0	20.0	0.0
3036374	28.0	0.0	0.0
2486272	27.0	0.0	0.0
1774216	103.0	46.0	20.0
1643322	67.0	40.0	0.0
449461	65.0	22.0	24.0
2558918	56.0	16.0	0.0
200618	64.0	33.0	0.0
2872154	58.0	28.0	17.0
2518370	57.0	19.0	0.0
2760089	62.0	26.0	0.0
1542737	47.0	19.0	0.0
2714938	53.0	0.0	17.0
2712223	51.0	45.0	0.0
2849501	51.0	14.0	19.0
450734	55.0	17.0	0.0
3095075	53.0	21.0	0.0
642780	50.0	17.0	28.0
3095076	45.0	0.0	0.0
2663857	53.0	16.0	0.0
2518371	43.0	0.0	0.0
433659	44.0	19.0	0.0
2589074	41.0	23.0	0.0
2894081	44.0	31.0	0.0
2736757	40.0	15.0	23.0
2045452	38.0	0.0	0.0
2803858	41.0	16.0	0.0
160826	35.0	18.0	0.0
627624	31.0	15.0	0.0
419476	35.0	34.0	0.0
2500546	28.0	0.0	0.0
2483798	34.0	23.0	0.0
2685869	36.0	0.0	0.0
2575440	25.0	0.0	0.0
402297	25.0	0.0	0.0
1804624	15.0	0.0	0.0
75385	1901.0	1157.0	211.0
2107713	15.0	0.0	0.0
3009077	16.0	0.0	0.0
1736306	15.0	0.0	0.0
2662028	21.0	0.0	0.0
219314	20.0	0.0	0.0
2041	18.0	0.0	0.0
2663859	18.0	0.0	0.0
1736691	16.0	0.0	0.0
2045	102.0	38.0	31.0
3234852	20.0	0.0	0.0
2708082	24.0	12.0	0.0
546871	27.0	29.0	19.0
2908642	18.0	0.0	0.0
399497	350.0	262.0	30.0
1332264	133.0	126.0	19.0
1285901	90.0	62.0	28.0
3041766	141.0	98.0	0.0
1610493	81.0	56.0	26.0
2760310	48.0	30.0	0.0
2829499	59.0	53.0	28.0
2161816	12.0	0.0	0.0
29405	265.0	390.0	25.0
546874	37.0	25.0	16.0
630515	26.0	12.0	0.0
2596828	16.0	19.0	0.0
2672569	13.0	12.0	0.0
2760308	212.0	221.0	61.0
2714937	99.0	89.0	27.0
2775081	39.0	48.0	0.0
3041175	290.0	177.0	40.0
1744	120.0	45.0	19.0
556499	22.0	14.0	0.0
3081651	36.0	0.0	0.0
3081204	23.0	22.0	0.0
2662261	19.0	0.0	0.0
33010	17.0	0.0	0.0
1747	52.0	32.0	0.0
1749	34.0	25.0	0.0
1748	27.0	21.0	0.0
1750	30.0	21.0	0.0
1547448	13.0	0.0	0.0
675864	19.0	16.0	0.0
3052086	14.0	24.0	0.0
2903578	28.0	10.0	0.0
2975967	26.0	10.0	0.0
2975972	21.0	0.0	13.0
3002436	27.0	16.0	0.0
2975968	19.0	0.0	0.0
2975969	18.0	0.0	0.0
2975966	16.0	0.0	0.0
3160966	13.0	13.0	17.0
2903579	11.0	11.0	0.0
1544730	20.0	0.0	0.0
182640	19.0	0.0	23.0
117157	33.0	15.0	0.0
28026	341.0	890.0	16.0
216816	683.0	1857.0	130.0
1680	296.0	1007.0	47.0
1681	1232.0	1239.0	34.0
1686	18.0	72.0	0.0
1694	16.0	19.0	0.0
1689	12.0	52.0	0.0
1685	11.0	49.0	0.0
2975984	34.0	10.0	11.0
2975987	30.0	11.0	14.0
3015152	44.0	0.0	24.0
2975988	26.0	13.0	17.0
3015151	35.0	0.0	31.0
3111921	20.0	0.0	10.0
2975986	15.0	0.0	0.0
3018339	25.0	0.0	0.0
3111767	15.0	0.0	0.0
3061626	33.0	0.0	0.0
2903586	14.0	11.0	0.0
2742132	21.0	23.0	0.0
3061627	23.0	0.0	0.0
3051832	13.0	0.0	10.0
3015156	31.0	0.0	0.0
3016093	25.0	0.0	0.0
2039870	49.0	0.0	0.0
3016419	31.0	0.0	0.0
2975976	12.0	0.0	0.0
2975985	12.0	0.0	0.0
2583243	27.0	50.0	0.0
3015149	19.0	36.0	45.0
2975977	10.0	0.0	11.0
2675222	16.0	0.0	0.0
3156396	10.0	11.0	0.0
709883	58.0	26.0	26.0
3028804	36.0	23.0	23.0
1003110	26.0	16.0	18.0
1894969	21.0	0.0	10.0
299152	34.0	25.0	0.0
285665	28.0	0.0	0.0
2294034	27.0	0.0	32.0
261654	29.0	0.0	0.0
47865	28.0	0.0	30.0
47857	27.0	0.0	0.0
1881	27.0	0.0	24.0
291594	78.0	0.0	0.0
356852	27.0	38.0	32.0
709868	15.0	13.0	0.0
307121	24.0	28.0	0.0
515350	20.0	0.0	0.0
709879	28.0	28.0	41.0
2749844	29.0	34.0	0.0
299146	24.0	0.0	0.0
47858	20.0	0.0	0.0
1877	19.0	24.0	0.0
1420889	16.0	0.0	22.0
47871	11.0	0.0	0.0
356851	18.0	0.0	0.0
1914461	20.0	0.0	31.0
47875	16.0	0.0	0.0
47872	17.0	0.0	0.0
2836373	53.0	31.0	19.0
2975953	30.0	19.0	21.0
649831	34.0	14.0	16.0
946334	19.0	0.0	17.0
512349	49.0	17.0	28.0
1867	37.0	20.0	21.0
122358	34.0	15.0	18.0
113562	29.0	13.0	0.0
1866	31.0	17.0	0.0
3040509	31.0	0.0	25.0
2862460	50.0	21.0	28.0
2975959	39.0	21.0	32.0
53359	52.0	15.0	31.0
35754	33.0	23.0	31.0
47989	23.0	0.0	19.0
624315	44.0	17.0	28.0
1076124	30.0	18.0	19.0
3144103	20.0	17.0	17.0
2024580	39.0	0.0	32.0
227318	31.0	17.0	21.0
390989	23.0	0.0	0.0
2728827	49.0	15.0	20.0
3016086	42.0	0.0	0.0
56438	39.0	13.0	16.0
196914	35.0	19.0	17.0
338584	24.0	19.0	28.0
168695	14.0	0.0	0.0
2811111	12.0	14.0	0.0
3238801	31.0	0.0	11.0
2745196	37.0	21.0	17.0
2903562	28.0	0.0	19.0
2653857	41.0	17.0	32.0
2975955	26.0	14.0	12.0
2778070	34.0	0.0	31.0
3238802	24.0	10.0	12.0
2914159	37.0	0.0	0.0
715472	41.0	29.0	30.0
2742131	36.0	32.0	38.0
3079339	32.0	28.0	0.0
2865832	33.0	24.0	34.0
3052846	34.0	0.0	31.0
2932773	25.0	0.0	0.0
715471	31.0	27.0	25.0
2903563	15.0	10.0	10.0
2861750	28.0	0.0	0.0
1896961	22.0	0.0	0.0
3034022	16.0	0.0	0.0
129921	32.0	25.0	0.0
1448059	28.0	12.0	0.0
715473	34.0	13.0	18.0
33910	46.0	21.0	31.0
31958	37.0	0.0	0.0
1814	23.0	0.0	0.0
2995223	29.0	0.0	16.0
944492	34.0	0.0	0.0
715475	37.0	18.0	25.0
1804986	30.0	24.0	34.0
76021	16.0	0.0	0.0
700274	30.0	0.0	0.0
2842453	15.0	12.0	17.0
2865833	40.0	19.0	21.0
445576	23.0	0.0	22.0
1690815	19.0	0.0	32.0
1641402	25.0	25.0	0.0
2074	43.0	18.0	20.0
2736640	39.0	22.0	21.0
240495	32.0	20.0	17.0
2792008	22.0	0.0	19.0
1836	54.0	43.0	23.0
524884	24.0	16.0	0.0
33914	25.0	0.0	24.0
455344	22.0	0.0	0.0
3118084	13.0	0.0	11.0
60894	21.0	0.0	0.0
3231910	23.0	13.0	20.0
2781735	32.0	18.0	20.0
103733	45.0	23.0	23.0
103731	33.0	21.0	25.0
1483604	47.0	20.0	22.0
2802641	26.0	22.0	21.0
43357	24.0	0.0	21.0
2951806	31.0	0.0	17.0
3108822	15.0	15.0	0.0
2903582	13.0	17.0	13.0
1586287	35.0	15.0	15.0
1470176	38.0	0.0	0.0
340345	23.0	0.0	0.0
2072503	11.0	0.0	12.0
42197	25.0	0.0	36.0
40567	23.0	0.0	0.0
2981138	47.0	20.0	24.0
3075927	45.0	17.0	16.0
2268449	37.0	0.0	25.0
632569	18.0	0.0	0.0
40990	15.0	0.0	0.0
1653480	32.0	13.0	0.0
860235	31.0	19.0	16.0
211114	21.0	15.0	20.0
2665642	17.0	0.0	0.0
2975952	17.0	12.0	0.0
530584	13.0	0.0	15.0
2976002	22.0	15.0	16.0
2976003	16.0	14.0	20.0
93944	44.0	19.0	22.0
1291556	26.0	18.0	15.0
2219224	36.0	19.0	35.0
1955412	37.0	24.0	27.0
2047744	18.0	10.0	12.0
404386	24.0	21.0	29.0
2975950	14.0	0.0	13.0
2202249	17.0	0.0	0.0
2001	44.0	31.0	29.0
3144104	21.0	15.0	0.0
2903583	20.0	0.0	0.0
568844	25.0	0.0	0.0
2006	18.0	0.0	0.0
1219491	35.0	16.0	22.0
2742128	33.0	21.0	23.0
2591108	23.0	0.0	0.0
46165	39.0	19.0	27.0
2750812	26.0	14.0	0.0
1993	25.0	22.0	19.0
46163	15.0	0.0	0.0
46158	13.0	0.0	0.0
2020	25.0	0.0	0.0
1411117	25.0	16.0	24.0
2903557	29.0	21.0	19.0
2976007	27.0	0.0	10.0
163604	46.0	33.0	0.0
280236	18.0	0.0	0.0
53522	27.0	0.0	0.0
53461	359.0	607.0	108.0
1090615	19.0	12.0	0.0
2762325	11.0	0.0	0.0
2758572	104.0	43.0	0.0
3059028	15.0	0.0	0.0
1660	20.0	40.0	13.0
544580	38.0	0.0	0.0
1659	14.0	13.0	0.0
675090	13.0	0.0	0.0
2758440	22.0	33.0	0.0
1282737	19.0	0.0	0.0
2933797	19.0	16.0	0.0
3144973	13.0	0.0	0.0
3144843	13.0	0.0	0.0
1564165	15.0	0.0	0.0
138336	16.0	0.0	0.0
1528104	23.0	0.0	0.0
1861	25.0	17.0	0.0
2732864	25.0	0.0	10.0
2851567	20.0	0.0	0.0
710111	19.0	0.0	21.0
1858	17.0	0.0	0.0
1859	16.0	0.0	0.0
106370	11.0	0.0	0.0
298653	33.0	14.0	0.0
298654	20.0	19.0	14.0
2716812	11.0	0.0	0.0
1798224	42.0	14.0	25.0
419479	30.0	21.0	26.0
1907575	20.0	0.0	0.0
2038343	22.0	0.0	0.0
2944128	15.0	16.0	0.0
2903564	16.0	0.0	12.0
131568	20.0	0.0	0.0
283811	20.0	13.0	0.0
304895	19.0	20.0	17.0
1891644	15.0	0.0	0.0
2884263	319.0	46.0	60.0
2722752	60.0	15.0	0.0
467976	43.0	16.0	15.0
2849779	100.0	37.0	17.0
2789776	34.0	22.0	0.0
467094	30.0	0.0	0.0
74426	407.0	720.0	38.0
84112	50.0	107.0	0.0
2690837	16.0	0.0	0.0
446660	29.0	68.0	0.0
496014	31.0	15.0	18.0
2997333	28.0	32.0	24.0
2898438	11.0	16.0	14.0
2812560	22.0	17.0	20.0
2937801	15.0	0.0	0.0
191495	33.0	12.0	23.0
2949664	19.0	14.0	15.0
2997339	13.0	13.0	14.0
2884022	31.0	22.0	14.0
2843216	16.0	13.0	0.0
2843215	14.0	12.0	0.0
1608957	16.0	10.0	0.0
1670831	11.0	0.0	11.0
1670830	11.0	0.0	0.0
49319	12.0	0.0	0.0
418240	1121.0	2853.0	94.0
40520	317.0	793.0	51.0
2479767	260.0	477.0	54.0
89014	139.0	360.0	0.0
1322	49.0	109.0	13.0
1912897	31.0	63.0	0.0
2877527	22.0	49.0	0.0
33035	26.0	73.0	0.0
53443	10.0	25.0	0.0
410072	1303.0	2479.0	0.0
116085	37.0	132.0	0.0
751585	32.0	131.0	0.0
33043	21.0	54.0	0.0
33039	366.0	823.0	66.0
33038	542.0	1434.0	22.0
46228	57.0	265.0	25.0
649756	472.0	820.0	39.0
3036926	13.0	33.0	0.0
105841	14.0	38.0	0.0
39491	432.0	1823.0	133.0
88431	307.0	559.0	39.0
39486	78.0	168.0	0.0
166486	224.0	786.0	40.0
301301	60.0	219.0	0.0
1261635	19.0	77.0	0.0
1261634	12.0	54.0	0.0
2763062	29.0	168.0	13.0
39488	249.0	514.0	23.0
208479	88.0	232.0	0.0
333367	33.0	65.0	0.0
1531	22.0	62.0	0.0
39485	136.0	285.0	26.0
29347	71.0	649.0	17.0
1512	24.0	44.0	0.0
1871021	14.0	22.0	0.0
2763672	101.0	639.0	19.0
2696063	22.0	36.0	0.0
1727145	13.0	22.0	0.0
433286	10.0	25.0	0.0
1653434	44.0	58.0	0.0
2763670	35.0	184.0	0.0
154046	33.0	104.0	19.0
84030	29.0	51.0	18.0
45851	13.0	63.0	0.0
831	13.0	62.0	0.0
3123317	15.0	16.0	0.0
3070215	11.0	19.0	0.0
3028070	17.0	45.0	0.0
168384	15.0	41.0	0.0
185007	13.0	23.0	0.0
2763667	11.0	38.0	0.0
2785025	11.0	21.0	0.0
2763669	10.0	26.0	0.0
2068655	10.0	45.0	0.0
1185412	14.0	11.0	0.0
2173034	10.0	0.0	0.0
853	842.0	2334.0	238.0
2929492	64.0	132.0	0.0
2929494	53.0	127.0	0.0
2929495	53.0	151.0	0.0
2929493	37.0	83.0	0.0
2929489	51.0	125.0	0.0
2929491	28.0	55.0	0.0
2929490	29.0	71.0	0.0
2929488	33.0	87.0	0.0
3030638	64.0	159.0	12.0
411483	74.0	185.0	0.0
657323	179.0	465.0	0.0
1160721	58.0	267.0	0.0
2564099	35.0	86.0	0.0
1161942	11.0	51.0	0.0
292800	100.0	291.0	22.0
2714355	50.0	136.0	19.0
2714353	30.0	92.0	33.0
512298	26.0	62.0	0.0
214851	25.0	69.0	0.0
1550024	46.0	163.0	0.0
2763056	22.0	59.0	0.0
2109687	20.0	47.0	0.0
2108523	21.0	86.0	0.0
2714358	21.0	54.0	0.0
169435	16.0	51.0	0.0
2093857	13.0	54.0	0.0
3030016	12.0	36.0	0.0
1491	92.0	102.0	54.0
411486	17.0	63.0	0.0
641107	14.0	47.0	23.0
2507159	12.0	12.0	0.0
2930219	13.0	17.0	0.0
1502	126.0	228.0	202.0
238834	49.0	59.0	28.0
1561	36.0	28.0	16.0
704125	29.0	55.0	34.0
1520	45.0	71.0	45.0
36839	23.0	25.0	0.0
1216932	28.0	26.0	0.0
36745	21.0	44.0	31.0
1501	19.0	24.0	15.0
2320868	19.0	21.0	0.0
169679	16.0	22.0	0.0
29341	14.0	17.0	0.0
1534	14.0	18.0	11.0
36845	14.0	32.0	20.0
360422	15.0	13.0	14.0
1513	13.0	23.0	0.0
1529	12.0	13.0	0.0
1492	28.0	33.0	0.0
1493	12.0	16.0	0.0
394958	12.0	21.0	0.0
182773	11.0	17.0	0.0
1286698	13.0	11.0	0.0
3036945	12.0	23.0	0.0
2999116	10.0	13.0	0.0
39496	63.0	218.0	0.0
53442	21.0	39.0	13.0
1736	17.0	30.0	0.0
2041044	10.0	0.0	0.0
52694	34.0	27.0	0.0
2184575	11.0	0.0	0.0
3235037	14.0	0.0	0.0
1131462	27.0	0.0	0.0
2907827	11.0	0.0	0.0
3079303	28.0	34.0	0.0
3079302	16.0	26.0	0.0
2610895	19.0	39.0	0.0
1297617	12.0	77.0	14.0
51515	16.0	13.0	14.0
671077	11.0	0.0	0.0
1796620	10.0	12.0	0.0
1496	1000.0	1322.0	34.0
1115758	46.0	244.0	16.0
2724150	14.0	16.0	0.0
261299	37.0	84.0	10.0
1505	19.0	30.0	0.0
1490	13.0	17.0	13.0
3036126	15.0	0.0	0.0
2925782	11.0	0.0	0.0
1460447	23.0	30.0	0.0
89152	18.0	26.0	0.0
1511	1037.0	117.0	271.0
1731	29.0	0.0	0.0
1734049	11.0	0.0	0.0
208226	11.0	11.0	0.0
1981510	13.0	22.0	0.0
2316383	11.0	0.0	0.0
1501662	2547.0	2331.0	393.0
1307	522.0	550.0	174.0
2781599	230.0	201.0	54.0
1304	177.0	417.0	0.0
1308	555.0	361.0	219.0
3231906	30.0	29.0	0.0
3233335	20.0	11.0	0.0
3028082	20.0	12.0	0.0
2610896	28.0	37.0	0.0
1345	95.0	69.0	33.0
1336	20.0	40.0	0.0
1334	29.0	52.0	0.0
1305	28.0	29.0	0.0
1318	31.0	78.0	0.0
1328	23.0	28.0	0.0
1313	21.0	31.0	0.0
1311	56.0	76.0	0.0
1303	20.0	40.0	0.0
315405	22.0	45.0	0.0
59310	30.0	30.0	0.0
28037	15.0	16.0	0.0
1346	14.0	10.0	0.0
150055	19.0	26.0	0.0
1309	16.0	15.0	0.0
1310	13.0	18.0	0.0
82348	12.0	0.0	0.0
29389	12.0	15.0	0.0
1302	12.0	20.0	0.0
197614	25.0	83.0	0.0
1348	10.0	25.0	0.0
1326	10.0	0.0	0.0
1366	112.0	156.0	27.0
1358	108.0	261.0	133.0
1363	11.0	27.0	0.0
82803	836.0	100.0	19.0
189665	200.0	30.0	0.0
2094020	131.0	19.0	0.0
2751	18.0	0.0	0.0
2230877	146.0	0.0	0.0
1352	87.0	115.0	0.0
1351	58.0	73.0	0.0
1354	34.0	29.0	36.0
41997	14.0	0.0	0.0
33945	13.0	10.0	0.0
71452	12.0	11.0	0.0
